sample,timestamp_us,raw,voltage_V
0,76,13407,1.675875
1,1270,13401,1.675125
2,2464,13402,1.675250
3,3658,13399,1.674875
4,4851,13405,1.675625
5,6045,13402,1.675250
6,7239,13400,1.675000
7,8433,13438,1.679750
8,9627,13432,1.679000
9,10820,13424,1.678000
10,12015,13426,1.678250
11,13208,13424,1.678000
12,14402,13401,1.675125
13,15596,13412,1.676500
14,16790,13399,1.674875
15,17983,13407,1.675875
16,19178,13410,1.676250
17,20371,13398,1.674750
18,21565,13427,1.678375
19,22759,13406,1.675750
20,23953,13434,1.679250
21,25147,13417,1.677125
22,26340,13434,1.679250
23,27534,13428,1.678500
24,28728,13449,1.681125
25,29921,13412,1.676500
26,31115,13418,1.677250
27,32309,13413,1.676625
28,33502,13408,1.676000
29,34697,13418,1.677250
30,35891,13388,1.673500
31,37085,13384,1.673000
32,38278,13429,1.678625
33,39471,13423,1.677875
34,40665,13417,1.677125
35,41860,13426,1.678250
36,43054,13430,1.678750
37,44247,13418,1.677250
38,45441,13426,1.678250
39,46634,13419,1.677375
40,47828,13407,1.675875
41,49023,13415,1.676875
42,50216,13402,1.675250
43,51411,13417,1.677125
44,52604,13419,1.677375
45,53798,13390,1.673750
46,54992,13381,1.672625
47,56186,13394,1.674250
48,57380,13405,1.675625
49,58573,13430,1.678750
50,59767,13423,1.677875
51,60961,13432,1.679000
52,62155,13406,1.675750
53,63348,13398,1.674750
54,64542,13410,1.676250
55,65736,13395,1.674375
56,66930,13405,1.675625
57,68124,13395,1.674375
58,69317,13407,1.675875
59,70511,13404,1.675500
60,71705,13417,1.677125
61,72899,13407,1.675875
62,74093,13422,1.677750
63,75287,13424,1.678000
64,76480,13448,1.681000
65,77674,13418,1.677250
66,78868,13413,1.676625
67,80062,13415,1.676875
68,81255,13448,1.681000
69,82449,13403,1.675375
70,83643,13393,1.674125
71,84837,13418,1.677250
72,86031,13398,1.674750
73,87224,13411,1.676375
74,88418,13411,1.676375
75,89612,13419,1.677375
76,90806,13405,1.675625
77,92000,13411,1.676375
78,93193,13421,1.677625
79,94387,13431,1.678875
80,95581,13430,1.678750
81,96774,13437,1.679625
82,97968,13410,1.676250
83,99163,13404,1.675500
84,100356,13396,1.674500
85,101550,13393,1.674125
86,102744,13405,1.675625
87,103938,13415,1.676875
88,105132,13408,1.676000
89,106325,13415,1.676875
90,107519,13386,1.673250
91,108712,13417,1.677125
92,109906,13416,1.677000
93,111100,13425,1.678125
94,112294,13427,1.678375
95,113488,13419,1.677375
96,114682,13400,1.675000
97,115876,13398,1.674750
98,117070,13403,1.675375
99,118264,13389,1.673625
100,119457,13410,1.676250
101,120651,13396,1.674500
102,121845,13422,1.677750
103,123038,13414,1.676750
104,124233,13413,1.676625
105,125427,13427,1.678375
106,126620,13409,1.676125
107,127814,13427,1.678375
108,129008,13421,1.677625
109,130202,13387,1.673375
110,131396,13425,1.678125
111,132589,13407,1.675875
112,133783,13413,1.676625
113,134977,13400,1.675000
114,136171,13396,1.674500
115,137365,13398,1.674750
116,138558,13404,1.675500
117,139752,13411,1.676375
118,140946,13454,1.681750
119,142139,13438,1.679750
120,143334,13423,1.677875
121,144528,13421,1.677625
122,145721,13459,1.682375
123,146915,13406,1.675750
124,148109,13404,1.675500
125,149303,13419,1.677375
126,150497,13393,1.674125
127,151690,13388,1.673500
128,152884,13368,1.671000
129,154078,13401,1.675125
130,155272,13364,1.670500
131,156466,13412,1.676500
132,157660,13420,1.677500
133,158853,13406,1.675750
134,160047,13424,1.678000
135,161241,13429,1.678625
136,162434,13418,1.677250
137,163629,13432,1.679000
138,164823,13412,1.676500
139,166017,13417,1.677125
140,167210,13402,1.675250
141,168404,13421,1.677625
142,169598,13419,1.677375
143,170792,13407,1.675875
144,171986,13402,1.675250
145,173179,13404,1.675500
146,174372,13422,1.677750
147,175567,13426,1.678250
148,176761,13434,1.679250
149,177955,13426,1.678250
150,179148,13418,1.677250
151,180342,13418,1.677250
152,181535,13403,1.675375
153,182730,13401,1.675125
154,183924,13416,1.677000
155,185118,13392,1.674000
156,186312,13399,1.674875
