sample,timestamp_us,raw,voltage_V
0,1040,11643,1.455375
1,2234,15255,1.906875
2,3427,15254,1.906750
3,4621,15250,1.906250
4,5815,15267,1.908375
5,7009,15256,1.907000
6,8203,15253,1.906625
7,9397,15004,1.875500
8,10590,11475,1.434375
9,11784,11497,1.437125
10,12978,11476,1.434500
11,14172,11484,1.435500
12,15365,11496,1.437000
13,16559,11474,1.434250
14,17753,11840,1.480000
15,18947,15263,1.907875
16,20141,15271,1.908875
17,21334,15258,1.907250
18,22528,15258,1.907250
19,23722,15267,1.908375
20,24916,15249,1.906125
21,26110,14838,1.854750
22,27303,11491,1.436375
23,28497,11474,1.434250
24,29691,11466,1.433250
25,30885,11464,1.433000
26,32079,11480,1.435000
27,33272,11491,1.436375
28,34466,11994,1.499250
29,35660,15258,1.907250
30,36854,15256,1.907000
31,38048,15255,1.906875
32,39242,15275,1.909375
33,40435,15267,1.908375
34,41629,15250,1.906250
35,42822,14652,1.831500
36,44017,11471,1.433875
37,45210,11458,1.432250
38,46405,11499,1.437375
39,47599,11466,1.433250
40,48791,11480,1.435000
41,49986,11493,1.436625
42,51180,12186,1.523250
43,52374,15260,1.907500
44,53568,15249,1.906125
45,54760,15236,1.904500
46,55955,15256,1.907000
47,57149,15264,1.908000
48,58343,15266,1.908250
49,59536,14471,1.808875
50,60730,11497,1.437125
51,61923,11495,1.436875
52,63118,11469,1.433625
53,64312,11489,1.436125
54,65505,11485,1.435625
55,66700,11469,1.433625
56,67893,12378,1.547250
57,69087,15260,1.907500
58,70281,15233,1.904125
59,71474,15264,1.908000
60,72668,15243,1.905375
61,73863,15255,1.906875
62,75056,15259,1.907375
63,76250,14308,1.788500
64,77444,11494,1.436750
65,78637,11461,1.432625
66,79831,11505,1.438125
67,81026,11473,1.434125
68,82219,11493,1.436625
69,83413,11471,1.433875
70,84606,12547,1.568375
71,85800,15252,1.906500
72,86994,15259,1.907375
73,88188,15241,1.905125
74,89382,15225,1.903125
75,90575,15285,1.910625
76,91769,15248,1.906000
77,92963,14098,1.762250
78,94157,11473,1.434125
79,95351,11481,1.435125
80,96545,11482,1.435250
81,97738,11484,1.435500
82,98932,11481,1.435125
83,100126,11499,1.437375
84,101320,12721,1.590125
85,102514,15272,1.909000
86,103707,15274,1.909250
87,104901,15246,1.905750
88,106095,15249,1.906125
89,107289,15269,1.908625
90,108483,15266,1.908250
91,109677,13943,1.742875
92,110870,11479,1.434875
93,112064,11478,1.434750
94,113258,11487,1.435875
95,114452,11481,1.435125
96,115646,11477,1.434625
97,116840,11473,1.434125
98,118033,12907,1.613375
99,119227,15237,1.904625
100,120421,15300,1.912500
101,121615,15258,1.907250
102,122809,15245,1.905625
103,124002,15262,1.907750
