sample,timestamp_us,raw,voltage_V
0,1045,14914,1.864250
1,2239,14303,1.787875
2,3433,13481,1.685125
3,4627,12657,1.582125
4,5820,11998,1.499750
5,7014,11574,1.446750
6,8208,11548,1.443500
7,9402,11884,1.485500
8,10596,12528,1.566000
9,11789,13310,1.663750
10,12983,14139,1.767375
11,14177,14789,1.848625
12,15371,15192,1.899000
13,16565,15233,1.904125
14,17758,14918,1.864750
15,18952,14281,1.785125
16,20146,13438,1.679750
17,21339,12623,1.577875
18,22534,11965,1.495625
19,23727,11587,1.448375
20,24921,11546,1.443250
21,26115,11906,1.488250
22,27309,12534,1.566750
23,28503,13341,1.667625
24,29697,14170,1.771250
25,30890,14839,1.854875
26,32084,15220,1.902500
27,33277,15220,1.902500
28,34472,14894,1.861750
29,35665,14228,1.778500
30,36859,13432,1.679000
31,38053,12601,1.575125
32,39247,11947,1.493375
33,40441,11550,1.443750
34,41635,11551,1.443875
35,42828,11908,1.488500
36,44022,12572,1.571500
37,45215,13389,1.673625
38,46409,14202,1.775250
39,47603,14880,1.860000
40,48797,15225,1.903125
41,49991,15207,1.900875
42,51185,14854,1.856750
43,52378,14223,1.777875
44,53572,13362,1.670250
45,54766,12592,1.574000
46,55960,11923,1.490375
47,57154,11571,1.446375
48,58347,11580,1.447500
49,59541,11936,1.492000
50,60735,12583,1.572875
51,61929,13411,1.676375
52,63123,14224,1.778000
53,64317,14868,1.858500
54,65511,15238,1.904750
55,66704,15198,1.899750
56,67898,14858,1.857250
57,69091,14186,1.773250
58,70285,13369,1.671125
59,71479,12550,1.568750
60,72673,11892,1.486500
61,73867,11567,1.445875
62,75060,11548,1.443500
63,76255,11962,1.495250
64,77448,12617,1.577125
65,78642,13442,1.680250
66,79835,14257,1.782125
67,81029,14882,1.860250
68,82224,15236,1.904500
69,83417,15214,1.901750
70,84611,14783,1.847875
71,85805,14141,1.767625
72,86998,13319,1.664875
73,88193,12517,1.564625
74,89387,11893,1.486625
75,90580,11527,1.440875
76,91774,11573,1.446625
77,92967,11966,1.495750
78,94162,12661,1.582625
79,95356,13494,1.686750
80,96550,14272,1.784000
81,97743,14898,1.862250
82,98937,15224,1.903000
83,100130,15168,1.896000
84,101325,14792,1.849000
85,102518,14134,1.766750
86,103712,13295,1.661875
87,104906,12495,1.561875
88,106100,11859,1.482375
89,107293,11540,1.442500
90,108487,11587,1.448375
91,109683,11979,1.497375
92,110875,12656,1.582000
93,112069,13511,1.688875
94,113263,14303,1.787875
95,114457,14913,1.864125
96,115650,15252,1.906500
97,116844,15182,1.897750
98,118038,14779,1.847375
99,119232,14075,1.759375
100,120426,13271,1.658875
101,121619,12462,1.557750
102,122813,11852,1.481500
103,124007,11545,1.443125
104,125201,11628,1.453500
105,126395,12017,1.502125
106,127589,12717,1.589625
107,128782,13544,1.693000
108,129976,14325,1.790625
109,131170,14958,1.869750
110,132364,15254,1.906750
111,133558,15180,1.897500
112,134751,14759,1.844875
113,135945,14067,1.758375
114,137139,13219,1.652375
115,138333,12430,1.553750
116,139527,11832,1.479000
117,140720,11536,1.442000
118,141914,11618,1.452250
119,143108,12033,1.504125
120,144302,12743,1.592875
121,145496,13595,1.699375
122,146689,14361,1.795125
123,147883,14944,1.868000
124,149077,15226,1.903250
125,150271,15170,1.896250
126,151464,14744,1.843000
127,152658,14027,1.753375
128,153852,13203,1.650375
129,155046,12404,1.550500
130,156240,11799,1.474875
131,157434,11540,1.442500
132,158628,11593,1.449125
133,159821,12071,1.508875
134,161015,12779,1.597375
135,162209,13590,1.698750
136,163403,14384,1.798000
137,164597,14972,1.871500
138,165790,15264,1.908000
139,166983,15142,1.892750
140,168178,14714,1.839250
141,169371,13980,1.747500
142,170565,13148,1.643500
