sample,timestamp_us,raw,voltage_V
0,268,15296,1.912000
1,584,15232,1.904000
2,901,15232,1.904000
3,1218,13344,1.668000
4,1536,11520,1.440000
5,1852,11472,1.434000
6,2169,11456,1.432000
7,2486,11552,1.444000
8,2803,11520,1.440000
9,3120,11472,1.434000
10,3437,11504,1.438000
11,3753,11488,1.436000
12,4070,11520,1.440000
13,4387,11472,1.434000
14,4704,11456,1.432000
15,5020,11440,1.430000
16,5337,11536,1.442000
17,5654,11440,1.430000
18,5971,11488,1.436000
19,6288,11488,1.436000
20,6605,11568,1.446000
21,6922,11488,1.436000
22,7238,11472,1.434000
23,7556,11488,1.436000
24,7873,11488,1.436000
25,8190,11504,1.438000
26,8506,11376,1.422000
27,8823,11488,1.436000
28,9139,11488,1.436000
29,9457,13280,1.660000
30,9774,15312,1.914000
31,10090,15264,1.908000
32,10408,15232,1.904000
33,10724,15216,1.902000
34,11042,15296,1.912000
35,11358,15280,1.910000
36,11675,15328,1.916000
37,11992,15264,1.908000
38,12308,15280,1.910000
39,12625,15328,1.916000
40,12942,15248,1.906000
41,13259,15264,1.908000
42,13576,15312,1.914000
43,13893,15280,1.910000
44,14210,15280,1.910000
45,14526,15360,1.920000
46,14844,15248,1.906000
47,15160,15312,1.914000
48,15477,15232,1.904000
49,15793,15248,1.906000
50,16111,15280,1.910000
51,16428,15264,1.908000
52,16745,15360,1.920000
53,17062,15216,1.902000
54,17379,15280,1.910000
55,17695,15248,1.906000
56,18012,11472,1.434000
57,18329,11440,1.430000
58,18645,11552,1.444000
59,18963,11488,1.436000
60,19280,11408,1.426000
61,19596,11504,1.438000
62,19913,11504,1.438000
63,20230,11520,1.440000
64,20547,11536,1.442000
65,20864,11536,1.442000
66,21180,11472,1.434000
67,21498,11472,1.434000
68,21814,11456,1.432000
69,22131,11520,1.440000
70,22448,11536,1.442000
71,22765,11488,1.436000
72,23081,11536,1.442000
73,23399,11520,1.440000
74,23715,11504,1.438000
75,24033,11488,1.436000
76,24349,11520,1.440000
77,24667,11504,1.438000
78,24983,11472,1.434000
79,25300,11520,1.440000
80,25617,11488,1.436000
81,25934,11488,1.436000
82,26251,14512,1.814000
83,26567,15280,1.910000
84,26884,15264,1.908000
85,27201,15296,1.912000
86,27518,15232,1.904000
87,27835,15312,1.914000
88,28152,15280,1.910000
89,28468,15264,1.908000
90,28785,15264,1.908000
91,29102,15248,1.906000
92,29419,15296,1.912000
93,29736,15248,1.906000
94,30053,15232,1.904000
95,30369,15328,1.916000
96,30686,15248,1.906000
97,31003,15216,1.902000
98,31320,15248,1.906000
99,31637,15280,1.910000
100,31954,15264,1.908000
101,32271,15296,1.912000
102,32588,15248,1.906000
103,32904,15312,1.914000
104,33222,15216,1.902000
105,33538,15280,1.910000
106,33855,15296,1.912000
107,34171,15280,1.910000
108,34489,13328,1.666000
109,34805,11456,1.432000
110,35123,11504,1.438000
111,35439,11536,1.442000
