sample,timestamp_us,raw,voltage_V
0,34,13781,1.722625
1,1228,13742,1.717750
2,2421,13188,1.648500
3,3615,12589,1.573625
4,4809,12955,1.619375
5,6003,11878,1.484750
6,7197,13087,1.635875
7,8391,12413,1.551625
8,9584,13331,1.666375
9,10778,13752,1.719000
10,11971,13560,1.695000
11,13165,14795,1.849375
12,14359,13712,1.714000
13,15553,14702,1.837750
14,16747,13671,1.708875
15,17940,13596,1.699500
16,19134,13302,1.662750
17,20329,12536,1.567000
18,21522,12721,1.590125
19,22716,12333,1.541625
20,23910,12538,1.567250
21,25103,12932,1.616500
22,26298,13084,1.635500
23,27491,13613,1.701625
24,28685,14151,1.768875
25,29879,13884,1.735500
26,31073,14769,1.846125
27,32267,13720,1.715000
28,33461,14295,1.786875
29,34654,13386,1.673250
30,35848,12999,1.624875
31,37042,13188,1.648500
32,38236,11921,1.490125
33,39430,13071,1.633875
34,40623,12049,1.506125
35,41817,13131,1.641375
36,43011,13180,1.647500
37,44205,13447,1.680875
38,45399,14286,1.785750
39,46592,13928,1.741000
40,47786,14525,1.815625
41,48980,14135,1.766875
42,50174,13882,1.735250
43,51368,13615,1.701875
44,52562,13118,1.639750
45,53755,12648,1.581000
46,54949,12737,1.592125
47,56143,12055,1.506875
48,57337,12978,1.622250
49,58531,12490,1.561250
50,59724,13353,1.669125
51,60918,13777,1.722125
52,62112,13593,1.699125
53,63306,14828,1.853500
54,64500,13653,1.706625
55,65693,14732,1.841500
56,66887,13602,1.700250
57,68081,13578,1.697250
58,69275,13304,1.663000
59,70469,12404,1.550500
60,71663,12861,1.607625
61,72857,12121,1.515125
62,74050,12734,1.591750
63,75244,12832,1.604000
64,76438,13168,1.646000
65,77632,13714,1.714250
66,78826,14068,1.758500
67,80019,14055,1.756875
68,81213,14633,1.829125
69,82406,13811,1.726375
70,83600,14187,1.773375
71,84794,13401,1.675125
72,85988,12930,1.616250
73,87182,13105,1.638125
74,88376,11910,1.488750
75,89570,13083,1.635375
76,90763,12030,1.503750
77,91958,13213,1.651625
78,93151,13203,1.650375
79,94345,13481,1.685125
80,95538,14424,1.803000
81,96733,13796,1.724500
82,97926,14727,1.840875
83,99120,13926,1.740750
84,100314,13950,1.743750
85,101507,13519,1.689875
86,102702,12990,1.623750
87,103896,12770,1.596250
88,105089,12575,1.571875
89,106283,12238,1.529750
90,107476,12851,1.606375
91,108671,12635,1.579375
92,109864,13371,1.671375
93,111058,13815,1.726875
94,112252,13678,1.709750
95,113446,14816,1.852000
96,114639,13680,1.710000
97,115834,14715,1.839375
98,117027,13525,1.690625
99,118221,13514,1.689250
100,119414,13311,1.663875
101,120608,12241,1.530125
102,121802,13026,1.628250
103,122997,11957,1.494625
104,124190,12938,1.617250
105,125384,12744,1.593000
106,126577,13255,1.656875
107,127771,13844,1.730500
108,128965,13918,1.739750
109,130158,14291,1.786375
110,131353,14375,1.796875
111,132546,13999,1.749875
112,133741,14041,1.755125
113,134935,13339,1.667375
114,136128,12948,1.618500
115,137322,12996,1.624500
116,138516,11972,1.496500
117,139710,13022,1.627750
118,140903,12068,1.508500
119,142097,13260,1.657500
120,143291,13263,1.657875
121,144485,13495,1.686875
122,145681,14536,1.817000
123,146872,13701,1.712625
124,148066,14830,1.853750
125,149260,13753,1.719125
126,150454,14023,1.752875
127,151647,13461,1.682625
128,152841,12894,1.611750
129,154035,12876,1.609500
130,155229,12317,1.539625
131,156423,12490,1.561250
132,157617,12702,1.587750
133,158811,12785,1.598125
134,160005,13399,1.674875
135,161198,13795,1.724375
136,162392,13819,1.727375
137,163586,14713,1.839125
138,164780,13784,1.723000
139,165973,14634,1.829250
140,167167,13523,1.690375
141,168361,13448,1.681000
142,169555,13239,1.654875
143,170748,12195,1.524375
144,171942,13077,1.634625
145,173136,11881,1.485125
146,174330,13061,1.632625
