sample,timestamp_us,raw,voltage_V
0,174,13472,1.684000
1,491,13392,1.674000
2,808,13440,1.680000
3,1125,13440,1.680000
4,1442,13472,1.684000
5,1759,13504,1.688000
6,2075,13504,1.688000
7,2392,13440,1.680000
8,2709,13168,1.646000
9,3026,13424,1.678000
10,3343,13376,1.672000
11,3659,13408,1.676000
12,3977,13360,1.670000
13,4294,13344,1.668000
14,4610,13296,1.662000
15,4927,13296,1.662000
16,5244,13392,1.674000
17,5561,13408,1.676000
18,5878,13360,1.670000
19,6194,13376,1.672000
20,6511,13248,1.656000
21,6828,13408,1.676000
22,7145,13280,1.660000
23,7462,13312,1.664000
24,7779,13344,1.668000
25,8095,13344,1.668000
26,8413,13360,1.670000
27,8729,13344,1.668000
28,9046,13536,1.692000
29,9363,13248,1.656000
30,9680,13296,1.662000
31,9997,13360,1.670000
32,10314,13376,1.672000
33,10631,13408,1.676000
34,10947,13376,1.672000
35,11264,13392,1.674000
36,11581,13424,1.678000
37,11898,13408,1.676000
38,12215,13392,1.674000
39,12532,13424,1.678000
40,12849,13344,1.668000
41,13165,13424,1.678000
42,13482,13408,1.676000
43,13799,13424,1.678000
44,14116,13472,1.684000
45,14433,13568,1.696000
46,14750,13520,1.690000
47,15066,13408,1.676000
48,15383,13456,1.682000
49,15700,13392,1.674000
50,16017,13408,1.676000
51,16334,13520,1.690000
52,16651,13600,1.700000
53,16968,13584,1.698000
54,17285,13520,1.690000
55,17601,13440,1.680000
56,17918,13472,1.684000
57,18236,13408,1.676000
58,18552,13408,1.676000
59,18869,13408,1.676000
60,19186,13472,1.684000
61,19503,13424,1.678000
62,19819,13456,1.682000
63,20137,13392,1.674000
64,20453,13376,1.672000
65,20770,13424,1.678000
66,21086,13408,1.676000
67,21404,13360,1.670000
68,21721,13296,1.662000
69,22037,13312,1.664000
70,22354,13312,1.664000
71,22671,13456,1.682000
72,22988,13392,1.674000
73,23305,13408,1.676000
74,23622,13296,1.662000
75,23938,13328,1.666000
76,24255,13232,1.654000
77,24572,13200,1.650000
78,24890,13312,1.664000
79,25207,13312,1.664000
80,25523,13424,1.678000
81,25840,13392,1.674000
82,26157,13328,1.666000
83,26474,13312,1.664000
84,26790,13184,1.648000
85,27107,13296,1.662000
86,27424,13312,1.664000
87,27741,13344,1.668000
88,28058,13408,1.676000
89,28375,13392,1.674000
90,28692,13184,1.648000
91,29008,13392,1.674000
92,29325,13328,1.666000
93,29642,13520,1.690000
94,29959,13440,1.680000
