sample,timestamp_us,raw,voltage_V
0,887,13193,1.649125
1,2081,13238,1.654750
2,3275,13277,1.659625
3,4469,13384,1.673000
4,5663,13402,1.675250
5,6856,13399,1.674875
6,8050,13375,1.671875
7,9244,13572,1.696500
8,10438,13523,1.690375
9,11632,13463,1.682875
10,12825,13403,1.675375
11,14019,13356,1.669500
12,15213,13390,1.673750
13,16407,13372,1.671500
14,17601,13221,1.652625
15,18794,13239,1.654875
16,19988,13298,1.662250
17,21182,13360,1.670000
18,22376,13381,1.672625
19,23570,13387,1.673375
20,24763,13372,1.671500
21,25958,13552,1.694000
22,27151,13523,1.690375
23,28345,13455,1.681875
24,29539,13376,1.672000
25,30732,13364,1.670500
26,31926,13367,1.670875
27,33120,13382,1.672750
28,34314,13192,1.649000
29,35508,13230,1.653750
30,36702,13291,1.661375
31,37895,13383,1.672875
32,39089,13381,1.672625
33,40283,13372,1.671500
34,41477,13378,1.672250
35,42671,13555,1.694375
36,43865,13509,1.688625
37,45058,13447,1.680875
38,46251,13385,1.673125
39,47446,13376,1.672000
40,48640,13380,1.672500
41,49833,13393,1.674125
42,51027,13199,1.649875
43,52221,13245,1.655625
44,53415,13310,1.663750
45,54609,13379,1.672375
46,55802,13385,1.673125
47,56997,13381,1.672625
48,58190,13369,1.671125
49,59384,13545,1.693125
50,60577,13510,1.688750
51,61772,13455,1.681875
52,62966,13391,1.673875
53,64159,13387,1.673375
54,65353,13375,1.671875
55,66547,13366,1.670750
56,67741,13210,1.651250
57,68934,13256,1.657000
58,70127,13288,1.661000
59,71322,13376,1.672000
60,72515,13382,1.672750
61,73709,13363,1.670375
62,74904,13406,1.675750
63,76097,13567,1.695875
64,77291,13528,1.691000
65,78485,13444,1.680500
66,79683,13390,1.673750
67,80873,13378,1.672250
68,82067,13393,1.674125
69,83260,13365,1.670625
70,84454,13198,1.649750
71,85648,13241,1.655125
72,86842,13295,1.661875
73,88035,13381,1.672625
74,89229,13390,1.673750
75,90423,13370,1.671250
76,91616,13399,1.674875
77,92810,13563,1.695375
78,94004,13520,1.690000
79,95198,13473,1.684125
80,96392,13395,1.674375
81,97585,13374,1.671750
82,98779,13376,1.672000
83,99973,13349,1.668625
84,101167,13208,1.651000
85,102361,13252,1.656500
86,103555,13306,1.663250
87,104748,13343,1.667875
88,105942,13357,1.669625
89,107137,13371,1.671375
90,108330,13411,1.676375
91,109524,13553,1.694125
92,110717,13517,1.689625
93,111912,13442,1.680250
94,113105,13376,1.672000
95,114299,13371,1.671375
96,115493,13383,1.672875
97,116686,13345,1.668125
98,117881,13202,1.650250
99,119074,13261,1.657625
100,120268,13318,1.664750
101,121462,13372,1.671500
102,122656,13394,1.674250
103,123849,13372,1.671500
104,125043,13428,1.678500
105,126237,13546,1.693250
106,127431,13530,1.691250
107,128625,13433,1.679125
108,129819,13378,1.672250
109,131012,13369,1.671125
110,132206,13385,1.673125
111,133400,13351,1.668875
112,134594,13197,1.649625
113,135788,13263,1.657875
114,136981,13342,1.667750
115,138175,13375,1.671875
116,139369,13363,1.670375
117,140562,13368,1.671000
118,141756,13428,1.678500
119,142950,13567,1.695875
120,144144,13497,1.687125
121,145338,13449,1.681125
122,146532,13391,1.673875
123,147726,13368,1.671000
124,148919,13387,1.673375
125,150113,13335,1.666875
126,151307,13202,1.650250
127,152501,13246,1.655750
128,153695,13294,1.661750
129,154888,13377,1.672125
130,156082,13376,1.672000
131,157276,13366,1.670750
132,158470,13438,1.679750
133,159664,13567,1.695875
134,160858,13518,1.689750
135,162051,13446,1.680750
136,163246,13384,1.673000
137,164439,13387,1.673375
138,165633,13395,1.674375
139,166827,13327,1.665875
140,168021,13205,1.650625
141,169214,13259,1.657375
142,170408,13347,1.668375
143,171602,13371,1.671375
144,172796,13380,1.672500
145,173990,13390,1.673750
146,175184,13447,1.680875
147,176377,13562,1.695250
148,177571,13513,1.689125
149,178765,13412,1.676500
150,179959,13385,1.673125
151,181153,13377,1.672125
152,182346,13389,1.673625
153,183540,13307,1.663375
154,184734,13216,1.652000
155,185928,13253,1.656625
156,187122,13350,1.668750
157,188315,13392,1.674000
158,189509,13387,1.673375
159,190703,13381,1.672625
160,191897,13445,1.680625
161,193091,13551,1.693875
162,194284,13487,1.685875
163,195478,13432,1.679000
164,196672,13391,1.673875
165,197866,13392,1.674000
166,199060,13381,1.672625
167,200253,13323,1.665375
168,201447,13215,1.651875
169,202641,13272,1.659000
170,203835,13327,1.665875
171,205029,13390,1.673750
172,206222,13362,1.670250
173,207416,13398,1.674750
174,208610,13476,1.684500
175,209803,13544,1.693000
176,210998,13482,1.685250
177,212191,13449,1.681125
178,213385,13376,1.672000
179,214579,13398,1.674750
180,215773,13386,1.673250
181,216967,13303,1.662875
182,218161,13211,1.651375
183,219354,13275,1.659375
184,220548,13316,1.664500
185,221742,13379,1.672375
186,222935,13377,1.672125
187,224130,13368,1.671000
188,225324,13468,1.683500
189,226517,13553,1.694125
190,227711,13487,1.685875
191,228905,13435,1.679375
192,230098,13373,1.671625
193,231292,13383,1.672875
194,232486,13374,1.671750
195,233683,13274,1.659250
196,234874,13210,1.651250
197,236068,13250,1.656250
198,237262,13357,1.669625
199,238455,13389,1.673625
200,239649,13379,1.672375
201,240843,13370,1.671250
202,242037,13456,1.682000
203,243231,13550,1.693750
204,244425,13497,1.687125
205,245618,13477,1.684625
206,246812,13361,1.670125
207,248006,13371,1.671375
208,249200,13394,1.674250
209,250394,13287,1.660875
210,251588,13228,1.653500
211,252781,13262,1.657750
212,253975,13338,1.667250
213,255169,13381,1.672625
214,256363,13393,1.674125
215,257557,13387,1.673375
216,258750,13489,1.686125
217,259944,13553,1.694125
218,261138,13482,1.685250
219,262332,13419,1.677375
220,263526,13395,1.674375
221,264719,13384,1.673000
222,265913,13384,1.673000
223,267107,13264,1.658000
224,268301,13185,1.648125
225,269495,13264,1.658000
226,270689,13359,1.669875
227,271882,13384,1.673000
228,273076,13360,1.670000
229,274270,13385,1.673125
230,275464,13477,1.684625
231,276658,13543,1.692875
232,277852,13489,1.686125
233,279045,13422,1.677750
234,280239,13385,1.673125
235,281432,13372,1.671500
236,282627,13386,1.673250
237,283821,13311,1.663875
238,285015,13227,1.653375
239,286208,13235,1.654375
240,287402,13348,1.668500
241,288596,13362,1.670250
242,289790,13395,1.674375
243,290984,13385,1.673125
244,292178,13488,1.686000
245,293371,13542,1.692750
246,294564,13491,1.686375
247,295759,13424,1.678000
248,296953,13374,1.671750
249,298147,13385,1.673125
250,299340,13389,1.673625
251,300534,13266,1.658250
252,301728,13215,1.651875
253,302922,13278,1.659750
254,304115,13342,1.667750
255,305309,13378,1.672250
256,306503,13368,1.671000
257,307696,13386,1.673250
258,308891,13500,1.687500
259,310085,13522,1.690250
260,311278,13496,1.687000
261,312472,13410,1.676250
262,313666,13380,1.672500
263,314860,13378,1.672250
264,316054,13377,1.672125
265,317248,13251,1.656375
