sample,timestamp_us,raw,voltage_V
0,42,13457,1.682125
1,1236,13408,1.676000
2,2430,13404,1.675500
3,3624,13397,1.674625
4,4818,13387,1.673375
5,6012,13373,1.671625
6,7205,13350,1.668750
7,8399,13349,1.668625
8,9593,13357,1.669625
9,10787,13354,1.669250
10,11980,13387,1.673375
11,13174,13386,1.673250
12,14368,13392,1.674000
13,15562,13398,1.674750
14,16756,13450,1.681250
15,17950,13413,1.676625
16,19144,13403,1.675375
17,20338,13403,1.675375
18,21531,13368,1.671000
19,22725,13362,1.670250
20,23919,13361,1.670125
21,25112,13345,1.668125
22,26307,13377,1.672125
23,27500,13363,1.670375
24,28694,13367,1.670875
25,29888,13395,1.674375
26,31081,13426,1.678250
27,32276,13414,1.676750
28,33469,13432,1.679000
29,34663,13381,1.672625
30,35857,13420,1.677500
31,37051,13383,1.672875
32,38245,13361,1.670125
33,39439,13366,1.670750
34,40632,13374,1.671750
35,41826,13344,1.668000
36,43020,13379,1.672375
37,44214,13364,1.670500
38,45408,13399,1.674875
39,46601,13383,1.672875
40,47795,13425,1.678125
41,48988,13402,1.675250
42,50182,13428,1.678500
43,51377,13375,1.671875
44,52570,13384,1.673000
45,53764,13384,1.673000
46,54958,13382,1.672750
47,56151,13364,1.670500
48,57345,13356,1.669500
49,58539,13366,1.670750
50,59733,13355,1.669375
51,60927,13358,1.669750
52,62120,13385,1.673125
53,63314,13385,1.673125
54,64508,13393,1.674125
55,65702,13410,1.676250
56,66896,13387,1.673375
57,68090,13421,1.677625
58,69283,13399,1.674875
59,70477,13399,1.674875
60,71670,13388,1.673500
61,72865,13379,1.672375
62,74059,13356,1.669500
63,75253,13353,1.669125
64,76446,13344,1.668000
65,77639,13365,1.670625
66,78834,13397,1.674625
67,80028,13396,1.674500
68,81221,13408,1.676000
69,82415,13395,1.674375
70,83610,13396,1.674500
71,84803,13409,1.676125
72,85997,13398,1.674750
73,87190,13385,1.673125
74,88385,13366,1.670750
75,89579,13371,1.671375
76,90772,13372,1.671500
77,91966,13376,1.672000
78,93159,13363,1.670375
79,94353,13369,1.671125
80,95547,13391,1.673875
81,96741,13379,1.672375
82,97934,13449,1.681125
83,99128,13425,1.678125
84,100322,13409,1.676125
85,101516,13394,1.674250
86,102711,13389,1.673625
87,103904,13384,1.673000
88,105098,13377,1.672125
89,106292,13367,1.670875
90,107485,13347,1.668375
91,108682,13339,1.667375
92,109872,13372,1.671500
93,111066,13378,1.672250
