sample,timestamp_us,raw,voltage_V
0,123,13392,1.674000
1,441,13488,1.686000
2,757,13440,1.680000
3,1075,13424,1.678000
4,1392,13424,1.678000
5,1708,13520,1.690000
6,2025,13456,1.682000
7,2342,13440,1.680000
8,2659,13456,1.682000
9,2975,13472,1.684000
10,3293,13424,1.678000
11,3609,13392,1.674000
12,3926,13472,1.684000
13,4243,13600,1.700000
14,4560,13456,1.682000
15,4876,13424,1.678000
16,5193,13440,1.680000
17,5511,13456,1.682000
18,5827,13408,1.676000
19,6144,13376,1.672000
20,6461,13376,1.672000
21,6777,13344,1.668000
22,7095,13408,1.676000
23,7411,13440,1.680000
24,7728,13392,1.674000
25,8046,13360,1.670000
26,8363,13232,1.654000
27,8679,13408,1.676000
28,8996,13360,1.670000
29,9313,13408,1.676000
30,9630,13376,1.672000
31,9946,13360,1.670000
32,10263,13424,1.678000
33,10580,13392,1.674000
34,10897,13296,1.662000
35,11214,13392,1.674000
36,11531,13376,1.672000
37,11847,13376,1.672000
38,12165,13360,1.670000
39,12481,13520,1.690000
40,12798,13392,1.674000
41,13115,13200,1.650000
42,13432,13424,1.678000
43,13749,13424,1.678000
44,14066,13472,1.684000
45,14383,13456,1.682000
46,14699,13376,1.672000
47,15016,13280,1.660000
48,15333,13488,1.686000
49,15650,13408,1.676000
50,15967,13408,1.676000
51,16283,13456,1.682000
52,16601,13504,1.688000
53,16917,13408,1.676000
54,17234,13536,1.692000
55,17551,13392,1.674000
56,17868,13408,1.676000
57,18185,13424,1.678000
58,18501,13408,1.676000
59,18818,13408,1.676000
60,19136,13584,1.698000
61,19452,13456,1.682000
62,19769,13424,1.678000
63,20086,13408,1.676000
64,20403,13392,1.674000
65,20720,13440,1.680000
66,21036,13424,1.678000
67,21353,13456,1.682000
68,21670,13424,1.678000
69,21987,13424,1.678000
70,22303,13392,1.674000
71,22621,13376,1.672000
72,22938,13408,1.676000
73,23255,13376,1.672000
74,23572,13360,1.670000
75,23888,13376,1.672000
76,24205,13456,1.682000
77,24522,13376,1.672000
78,24839,13328,1.666000
79,25155,13296,1.662000
80,25473,13392,1.674000
81,25789,13392,1.674000
82,26106,13392,1.674000
83,26423,13376,1.672000
84,26740,13424,1.678000
85,27057,13424,1.678000
86,27374,13392,1.674000
87,27690,13296,1.662000
88,28008,13344,1.668000
89,28324,13312,1.664000
90,28641,13408,1.676000
91,28958,13376,1.672000
92,29275,13408,1.676000
93,29592,13360,1.670000
94,29909,13392,1.674000
95,30225,13408,1.676000
96,30542,13440,1.680000
97,30859,13504,1.688000
98,31176,13424,1.678000
99,31493,13408,1.676000
100,31810,13456,1.682000
101,32126,13408,1.676000
102,32443,13392,1.674000
103,32760,13456,1.682000
104,33077,13472,1.684000
105,33394,13424,1.678000
106,33711,13408,1.676000
107,34028,13424,1.678000
108,34345,13424,1.678000
109,34661,13440,1.680000
110,34979,13456,1.682000
111,35295,13440,1.680000
112,35612,13488,1.686000
113,35929,13456,1.682000
