sample,timestamp_us,raw,voltage_V
0,114,13360,1.670000
1,431,13392,1.674000
2,747,13424,1.678000
3,1065,13408,1.676000
4,1382,13424,1.678000
5,1698,13392,1.674000
6,2015,13488,1.686000
7,2332,13440,1.680000
8,2649,13376,1.672000
9,2966,13376,1.672000
10,3282,13392,1.674000
11,3600,13424,1.678000
12,3916,13360,1.670000
13,4233,13504,1.688000
14,4550,13408,1.676000
15,4866,13408,1.676000
16,5184,13360,1.670000
17,5501,13424,1.678000
18,5817,13408,1.676000
19,6134,13408,1.676000
20,6450,13408,1.676000
21,6768,13360,1.670000
22,7084,13408,1.676000
23,7402,13456,1.682000
24,7719,13376,1.672000
25,8035,13424,1.678000
26,8352,13424,1.678000
27,8669,13376,1.672000
28,8986,13456,1.682000
29,9302,13440,1.680000
30,9620,13376,1.672000
31,9937,13376,1.672000
32,10253,13408,1.676000
33,10570,13408,1.676000
34,10887,13408,1.676000
35,11204,13392,1.674000
36,11521,13392,1.674000
37,11838,13344,1.668000
38,12155,13424,1.678000
39,12471,13328,1.666000
40,12788,13344,1.668000
41,13105,13408,1.676000
42,13422,13392,1.674000
43,13738,13360,1.670000
44,14056,13360,1.670000
45,14373,13376,1.672000
46,14689,13376,1.672000
47,15007,13408,1.676000
48,15323,13408,1.676000
49,15640,13392,1.674000
50,15957,13328,1.666000
51,16274,13344,1.668000
52,16590,13424,1.678000
53,16908,13408,1.676000
54,17224,13408,1.676000
55,17541,13424,1.678000
56,17858,13440,1.680000
57,18175,13408,1.676000
58,18492,13424,1.678000
59,18809,13472,1.684000
60,19125,13424,1.678000
61,19442,13392,1.674000
62,19758,13456,1.682000
63,20076,13456,1.682000
64,20392,13424,1.678000
65,20709,13408,1.676000
66,21026,13440,1.680000
67,21344,13392,1.674000
68,21660,13424,1.678000
69,21977,13456,1.682000
70,22294,13376,1.672000
71,22611,13424,1.678000
72,22928,13408,1.676000
73,23244,13408,1.676000
74,23562,13504,1.688000
75,23878,13408,1.676000
76,24195,13472,1.684000
77,24512,13392,1.674000
78,24829,13424,1.678000
79,25145,13456,1.682000
80,25463,13392,1.674000
81,25779,13376,1.672000
82,26096,13408,1.676000
83,26413,13408,1.676000
84,26730,13392,1.674000
85,27046,13344,1.668000
86,27363,13360,1.670000
87,27685,13408,1.676000
88,27997,13392,1.674000
89,28314,13392,1.674000
90,28631,13408,1.676000
91,28948,13328,1.666000
92,29265,13424,1.678000
93,29581,13392,1.674000
94,29898,13344,1.668000
95,30215,13328,1.666000
96,30532,13344,1.668000
97,30848,13456,1.682000
98,31166,13408,1.676000
99,31483,13376,1.672000
100,31799,13376,1.672000
101,32117,13408,1.676000
102,32433,13456,1.682000
103,32750,13440,1.680000
104,33067,13408,1.676000
105,33384,13408,1.676000
106,33701,13376,1.672000
107,34018,13440,1.680000
108,34335,13424,1.678000
109,34651,13408,1.676000
110,34968,13392,1.674000
111,35285,13392,1.674000
112,35602,13424,1.678000
113,35919,13440,1.680000
114,36236,13440,1.680000
115,36552,13456,1.682000
116,36869,13424,1.678000
117,37186,13376,1.672000
118,37503,13472,1.684000
119,37820,13360,1.670000
120,38137,13392,1.674000
121,38454,13440,1.680000
122,38770,13424,1.678000
123,39087,13376,1.672000
124,39404,13392,1.674000
125,39721,13408,1.676000
126,40037,13440,1.680000
127,40355,13376,1.672000
128,40672,13344,1.668000
129,40989,13376,1.672000
130,41306,13312,1.664000
131,41622,13360,1.670000
132,41938,13376,1.672000
133,42256,13328,1.666000
134,42573,13424,1.678000
135,42890,13360,1.670000
136,43207,13344,1.668000
137,43523,13424,1.678000
138,43840,13408,1.676000
139,44157,13328,1.666000
140,44474,13440,1.680000
141,44791,13360,1.670000
142,45108,13408,1.676000
143,45424,13408,1.676000
144,45741,13408,1.676000
145,46058,13360,1.670000
146,46375,13328,1.666000
147,46692,13392,1.674000
148,47009,13440,1.680000
149,47325,13392,1.674000
150,47643,13408,1.676000
151,47959,13376,1.672000
152,48276,13376,1.672000
153,48593,13408,1.676000
154,48910,13360,1.670000
155,49227,13408,1.676000
156,49544,13424,1.678000
157,49860,13424,1.678000
158,50178,13440,1.680000
159,50494,13408,1.676000
160,50811,13376,1.672000
161,51128,13408,1.676000
162,51445,13424,1.678000
163,51761,13440,1.680000
164,52079,13440,1.680000
165,52395,13456,1.682000
166,52712,13408,1.676000
167,53029,13424,1.678000
168,53346,13392,1.674000
169,53663,13392,1.674000
170,53980,13376,1.672000
171,54297,13392,1.674000
172,54613,13456,1.682000
173,54930,13408,1.676000
174,55247,13408,1.676000
175,55564,13424,1.678000
176,55881,13360,1.670000
177,56198,13408,1.676000
178,56514,13376,1.672000
179,56832,13408,1.676000
180,57148,13392,1.674000
181,57465,13504,1.688000
182,57782,13360,1.670000
183,58099,13408,1.676000
184,58416,13376,1.672000
185,58732,13392,1.674000
186,59049,13408,1.676000
187,59366,13344,1.668000
188,59686,13424,1.678000
189,60000,13392,1.674000
190,60317,13424,1.678000
191,60634,13360,1.670000
192,60950,13360,1.670000
193,61268,13408,1.676000
194,61584,13376,1.672000
195,61901,13408,1.676000
196,62218,13424,1.678000
197,62535,13392,1.674000
198,62852,13376,1.672000
199,63168,13376,1.672000
200,63486,13424,1.678000
201,63802,13376,1.672000
202,64119,13360,1.670000
203,64436,13408,1.676000
204,64753,13440,1.680000
205,65070,13360,1.670000
206,65387,13392,1.674000
207,65703,13376,1.672000
208,66020,13360,1.670000
209,66337,13376,1.672000
210,66654,13360,1.670000
211,66971,13424,1.678000
212,67288,13408,1.676000
213,67605,13408,1.676000
214,67921,13424,1.678000
215,68238,13376,1.672000
216,68555,13392,1.674000
217,68871,13408,1.676000
218,69189,13456,1.682000
219,69506,13456,1.682000
220,69823,13392,1.674000
221,70139,13424,1.678000
222,70456,13488,1.686000
223,70773,13472,1.684000
224,71090,13440,1.680000
225,71406,13440,1.680000
226,71724,13360,1.670000
227,72040,13472,1.684000
228,72357,13440,1.680000
229,72674,13408,1.676000
230,72991,13376,1.672000
231,73308,13456,1.682000
232,73625,13456,1.682000
233,73942,13424,1.678000
234,74259,13408,1.676000
235,74575,13360,1.670000
236,74892,13360,1.670000
237,75209,13456,1.682000
238,75526,13472,1.684000
239,75843,13376,1.672000
240,76159,13392,1.674000
241,76477,13376,1.672000
242,76793,13376,1.672000
243,77110,13360,1.670000
244,77427,13360,1.670000
245,77744,13408,1.676000
246,78061,13408,1.676000
247,78378,13440,1.680000
248,78694,13392,1.674000
249,79012,13424,1.678000
250,79328,13392,1.674000
251,79645,13200,1.650000
252,79962,13408,1.676000
253,80278,13376,1.672000
254,80596,13408,1.676000
255,80913,13440,1.680000
256,81229,13360,1.670000
257,81546,13376,1.672000
258,81863,13360,1.670000
259,82180,13344,1.668000
260,82497,13392,1.674000
261,82814,13392,1.674000
262,83130,13488,1.686000
263,83448,13312,1.664000
264,83764,13408,1.676000
265,84081,13424,1.678000
266,84398,13408,1.676000
267,84715,13424,1.678000
268,85031,13408,1.676000
269,85348,13424,1.678000
270,85665,13424,1.678000
271,85982,13344,1.668000
272,86299,13376,1.672000
273,86616,13424,1.678000
274,86933,13376,1.672000
275,87250,13424,1.678000
276,87567,13440,1.680000
277,87883,13424,1.678000
278,88200,13376,1.672000
279,88517,13440,1.680000
280,88834,13360,1.670000
281,89151,13344,1.668000
282,89467,13344,1.668000
283,89784,13408,1.676000
284,90101,13392,1.674000
285,90418,13424,1.678000
286,90735,13392,1.674000
287,91052,13424,1.678000
288,91369,13392,1.674000
289,91687,13376,1.672000
290,92002,13360,1.670000
291,92319,13392,1.674000
292,92637,13424,1.678000
293,92953,13424,1.678000
294,93270,13232,1.654000
295,93587,13360,1.670000
296,93903,13360,1.670000
297,94220,13392,1.674000
298,94538,13392,1.674000
299,94854,13376,1.672000
300,95171,13520,1.690000
301,95487,13344,1.668000
302,95805,13424,1.678000
303,96122,13408,1.676000
304,96438,13328,1.666000
305,96755,13344,1.668000
306,97073,13408,1.676000
307,97390,13520,1.690000
308,97706,13408,1.676000
309,98023,13312,1.664000
310,98340,13328,1.666000
311,98656,13376,1.672000
312,98974,13424,1.678000
313,99290,13552,1.694000
314,99608,13424,1.678000
315,99924,13168,1.646000
316,100241,13376,1.672000
317,100558,13440,1.680000
318,100874,13376,1.672000
319,101191,13424,1.678000
320,101508,13408,1.676000
321,101825,13392,1.674000
322,102142,13360,1.670000
323,102459,13360,1.670000
324,102775,13440,1.680000
325,103093,13392,1.674000
326,103410,13440,1.680000
327,103726,13360,1.670000
328,104043,13392,1.674000
329,104360,13408,1.676000
330,104677,13456,1.682000
331,104994,13392,1.674000
332,105311,13424,1.678000
333,105627,13424,1.678000
334,105944,13408,1.676000
335,106262,13456,1.682000
336,106578,13408,1.676000
337,106895,13424,1.678000
338,107212,13376,1.672000
339,107529,13408,1.676000
340,107845,13360,1.670000
341,108162,13504,1.688000
342,108479,13456,1.682000
343,108796,13344,1.668000
344,109113,13344,1.668000
345,109429,13408,1.676000
346,109747,13392,1.674000
347,110063,13376,1.672000
348,110380,13344,1.668000
349,110697,13376,1.672000
350,111014,13408,1.676000
351,111331,13376,1.672000
352,111648,13376,1.672000
353,111965,13456,1.682000
354,112281,13360,1.670000
355,112598,13344,1.668000
356,112915,13360,1.670000
357,113231,13408,1.676000
358,113549,13360,1.670000
359,113866,13344,1.668000
360,114182,13360,1.670000
361,114499,13440,1.680000
362,114816,13408,1.676000
363,115133,13424,1.678000
364,115449,13376,1.672000
365,115767,13344,1.668000
366,116084,13408,1.676000
367,116401,13312,1.664000
368,116717,13408,1.676000
369,117034,13440,1.680000
370,117351,13440,1.680000
371,117668,13424,1.678000
372,117985,13376,1.672000
373,118302,13408,1.676000
374,118619,13440,1.680000
375,118935,13424,1.678000
376,119253,13440,1.680000
377,119569,13456,1.682000
378,119886,13472,1.684000
379,120203,13504,1.688000
380,120520,13456,1.682000
381,120837,13408,1.676000
382,121153,13440,1.680000
383,121470,13392,1.674000
384,121787,13472,1.684000
385,122104,13408,1.676000
386,122421,13360,1.670000
387,122738,13408,1.676000
388,123055,13360,1.670000
389,123372,13392,1.674000
390,123688,13392,1.674000
391,124006,13280,1.660000
392,124322,13392,1.674000
393,124639,13504,1.688000
394,124956,13424,1.678000
395,125273,13344,1.668000
396,125589,13376,1.672000
397,125906,13296,1.662000
398,126223,13456,1.682000
399,126540,13392,1.674000
400,126856,13424,1.678000
401,127174,13360,1.670000
402,127491,13360,1.670000
403,127807,13328,1.666000
404,128124,13392,1.674000
405,128441,13344,1.668000
406,128757,13456,1.682000
407,129075,13440,1.680000
408,129392,13408,1.676000
409,129709,13376,1.672000
410,130026,13360,1.670000
411,130342,13392,1.674000
412,130659,13456,1.682000
413,130976,13408,1.676000
414,131293,13376,1.672000
415,131610,13424,1.678000
416,131927,13440,1.680000
417,132244,13392,1.674000
418,132560,13360,1.670000
419,132877,13360,1.670000
420,133194,13408,1.676000
421,133511,13456,1.682000
422,133828,13392,1.674000
423,134145,13408,1.676000
424,134461,13424,1.678000
425,134778,13440,1.680000
426,135096,13408,1.676000
427,135412,13360,1.670000
428,135729,13360,1.670000
429,136046,13456,1.682000
430,136363,13392,1.674000
431,136679,13424,1.678000
432,136997,13424,1.678000
433,137313,13440,1.680000
434,137630,13392,1.674000
435,137947,13408,1.676000
436,138264,13376,1.672000
437,138581,13424,1.678000
438,138898,13424,1.678000
439,139215,13376,1.672000
440,139531,13408,1.676000
441,139848,13440,1.680000
442,140164,13408,1.676000
443,140482,13424,1.678000
444,140798,13424,1.678000
445,141116,13440,1.680000
446,141432,13264,1.658000
447,141749,13424,1.678000
448,142066,13376,1.672000
449,142383,13424,1.678000
450,142699,13392,1.674000
451,143017,13328,1.666000
452,143334,13392,1.674000
453,143650,13440,1.680000
454,143967,13424,1.678000
455,144284,13376,1.672000
456,144601,13408,1.676000
457,144918,13392,1.674000
458,145234,13408,1.676000
459,145552,13456,1.682000
460,145868,13360,1.670000
461,146185,13376,1.672000
462,146502,13456,1.682000
463,146819,13360,1.670000
464,147136,13440,1.680000
465,147453,13376,1.672000
466,147770,13440,1.680000
467,148086,13392,1.674000
468,148403,13376,1.672000
469,148720,13360,1.670000
470,149037,13392,1.674000
471,149353,13376,1.672000
472,149671,13440,1.680000
473,149987,13424,1.678000
474,150304,13392,1.674000
475,150621,13408,1.676000
476,150938,13408,1.676000
477,151255,13472,1.684000
478,151572,13376,1.672000
479,151889,13392,1.674000
480,152206,13424,1.678000
481,152522,13408,1.676000
482,152839,13344,1.668000
483,153156,13456,1.682000
484,153473,13344,1.668000
485,153790,13424,1.678000
486,154106,13392,1.674000
487,154424,13408,1.676000
488,154741,13360,1.670000
489,155057,13456,1.682000
490,155374,13392,1.674000
491,155691,13488,1.686000
492,156008,13424,1.678000
493,156325,13392,1.674000
494,156641,13424,1.678000
495,156958,13360,1.670000
496,157275,13360,1.670000
497,157592,13456,1.682000
498,157909,13392,1.674000
499,158226,13408,1.676000
500,158543,13424,1.678000
501,158859,13392,1.674000
502,159177,13392,1.674000
503,159493,13408,1.676000
504,159810,13392,1.674000
505,160126,13408,1.676000
506,160444,13344,1.668000
507,160761,13376,1.672000
508,161077,13344,1.668000
509,161394,13424,1.678000
510,161711,13424,1.678000
511,162028,13312,1.664000
512,162344,13392,1.674000
513,162662,13408,1.676000
514,162978,13344,1.668000
515,163296,13376,1.672000
516,163612,13360,1.670000
517,163930,13344,1.668000
518,164246,13456,1.682000
519,164563,13344,1.668000
520,164880,13392,1.674000
521,165197,13376,1.672000
522,165513,13408,1.676000
523,165831,13424,1.678000
524,166147,13424,1.678000
525,166464,13440,1.680000
526,166781,13376,1.672000
527,167098,13440,1.680000
528,167415,13392,1.674000
529,167732,13408,1.676000
530,168048,13488,1.686000
531,168365,13424,1.678000
532,168685,13408,1.676000
533,168999,13440,1.680000
534,169316,13408,1.676000
535,169633,13424,1.678000
536,169950,13344,1.668000
537,170267,13456,1.682000
538,170583,13440,1.680000
539,170900,13392,1.674000
540,171217,13408,1.676000
541,171534,13456,1.682000
542,171851,13408,1.676000
543,172167,13392,1.674000
544,172485,13408,1.676000
545,172801,13376,1.672000
546,173118,13408,1.676000
547,173435,13360,1.670000
548,173752,13424,1.678000
549,174068,13424,1.678000
550,174385,13376,1.672000
551,174703,13328,1.666000
552,175019,13408,1.676000
553,175336,13456,1.682000
554,175653,13392,1.674000
555,175970,13376,1.672000
556,176287,13376,1.672000
557,176604,13392,1.674000
558,176920,13344,1.668000
559,177237,13392,1.674000
560,177554,13376,1.672000
561,177871,13360,1.670000
562,178188,13392,1.674000
563,178505,13360,1.670000
564,178822,13392,1.674000
565,179138,13392,1.674000
566,179455,13424,1.678000
567,179772,13376,1.672000
568,180088,13344,1.668000
569,180406,13392,1.674000
570,180723,13392,1.674000
571,181039,13392,1.674000
572,181357,13376,1.672000
573,181673,13344,1.668000
574,181990,13392,1.674000
575,182307,13440,1.680000
576,182624,13360,1.670000
577,182941,13408,1.676000
578,183258,13360,1.670000
579,183575,13408,1.676000
580,183891,13328,1.666000
581,184209,13392,1.674000
582,184525,13360,1.670000
583,184842,13424,1.678000
584,185159,13408,1.676000
585,185476,13456,1.682000
