sample,timestamp_us,raw,voltage_V
0,103,13192,1.649000
1,1297,13564,1.695500
2,2491,13562,1.695250
3,3684,13560,1.695000
4,4878,13583,1.697875
5,6072,13577,1.697125
6,7266,13583,1.697875
7,8460,13550,1.693750
8,9654,13212,1.651500
9,10847,13185,1.648125
10,12041,13200,1.650000
11,13235,13192,1.649000
12,14429,13207,1.650875
13,15623,13220,1.652500
14,16816,13176,1.647000
15,18010,13591,1.698875
16,19204,13578,1.697250
17,20398,13570,1.696250
18,21592,13566,1.695750
19,22786,13571,1.696375
20,23979,13551,1.693875
21,25173,13573,1.696625
22,26367,13212,1.651500
23,27561,13172,1.646500
24,28755,13185,1.648125
25,29948,13214,1.651750
26,31142,13201,1.650125
27,32336,13201,1.650125
28,33530,13194,1.649250
29,34724,13565,1.695625
30,35918,13555,1.694375
31,37111,13576,1.697000
32,38305,13560,1.695000
33,39498,13559,1.694875
34,40693,13568,1.696000
35,41887,13578,1.697250
36,43081,13191,1.648875
37,44275,13181,1.647625
38,45469,13191,1.648875
39,46662,13191,1.648875
40,47856,13183,1.647875
41,49050,13185,1.648125
42,50244,13189,1.648625
43,51438,13557,1.694625
44,52631,13571,1.696375
45,53825,13578,1.697250
46,55019,13576,1.697000
47,56213,13563,1.695375
48,57406,13594,1.699250
49,58600,13580,1.697500
50,59794,13196,1.649500
51,60988,13210,1.651250
52,62181,13191,1.648875
53,63376,13207,1.650875
54,64569,13198,1.649750
55,65763,13200,1.650000
56,66957,13196,1.649500
57,68151,13565,1.695625
58,69345,13557,1.694625
59,70539,13557,1.694625
60,71732,13564,1.695500
61,72926,13577,1.697125
62,74120,13569,1.696125
63,75313,13547,1.693375
64,76507,13202,1.650250
65,77701,13194,1.649250
66,78895,13199,1.649875
67,80089,13203,1.650375
68,81283,13187,1.648375
69,82476,13179,1.647375
70,83670,13230,1.653750
71,84864,13579,1.697375
72,86058,13561,1.695125
73,87251,13574,1.696750
74,88445,13564,1.695500
75,89639,13575,1.696875
76,90833,13571,1.696375
77,92027,13538,1.692250
78,93221,13187,1.648375
79,94414,13192,1.649000
80,95608,13198,1.649750
81,96802,13212,1.651500
82,97996,13191,1.648875
83,99190,13188,1.648500
84,100383,13242,1.655250
85,101577,13586,1.698250
86,102771,13554,1.694250
87,103965,13558,1.694750
88,105158,13590,1.698750
89,106353,13571,1.696375
90,107546,13580,1.697500
91,108740,13519,1.689875
92,109934,13195,1.649375
93,111128,13212,1.651500
94,112322,13202,1.650250
95,113515,13208,1.651000
96,114709,13193,1.649125
97,115903,13206,1.650750
98,117097,13258,1.657250
99,118291,13572,1.696500
100,119484,13568,1.696000
101,120681,13584,1.698000
102,121872,13577,1.697125
103,123066,13580,1.697500
104,124260,13586,1.698250
105,125453,13491,1.686375
106,126647,13168,1.646000
107,127841,13210,1.651250
108,129035,13199,1.649875
109,130229,13186,1.648250
110,131423,13180,1.647500
111,132616,13197,1.649625
112,133810,13266,1.658250
113,135004,13583,1.697875
114,136198,13566,1.695750
115,137392,13573,1.696625
116,138585,13578,1.697250
117,139779,13566,1.695750
118,140972,13562,1.695250
119,142166,13492,1.686500
120,143361,13205,1.650625
121,144554,13188,1.648500
122,145748,13214,1.651750
123,146942,13196,1.649500
124,148136,13189,1.648625
125,149330,13209,1.651125
126,150523,13286,1.660750
127,151717,13567,1.695875
128,152911,13592,1.699000
129,154105,13565,1.695625
130,155298,13566,1.695750
131,156493,13573,1.696625
132,157686,13564,1.695500
133,158880,13459,1.682375
134,160073,13194,1.649250
135,161268,13199,1.649875
136,162462,13194,1.649250
137,163655,13195,1.649375
138,164849,13196,1.649500
139,166043,13193,1.649125
140,167237,13322,1.665250
141,168431,13618,1.702250
142,169624,13590,1.698750
143,170818,13574,1.696750
144,172012,13575,1.696875
145,173206,13581,1.697625
146,174400,13583,1.697875
147,175593,13468,1.683500
148,176787,13178,1.647250
149,177981,13194,1.649250
150,179175,13204,1.650500
151,180368,13200,1.650000
152,181562,13191,1.648875
153,182756,13199,1.649875
154,183950,13323,1.665375
155,185144,13579,1.697375
156,186338,13570,1.696250
157,187532,13546,1.693250
158,188725,13577,1.697125
159,189919,13565,1.695625
160,191113,13571,1.696375
161,192306,13437,1.679625
162,193501,13185,1.648125
163,194695,13194,1.649250
164,195888,13207,1.650875
165,197082,13182,1.647750
166,198276,13190,1.648750
167,199469,13189,1.648625
168,200663,13305,1.663125
169,201857,13571,1.696375
170,203051,13576,1.697000
171,204245,13561,1.695125
172,205439,13577,1.697125
173,206633,13565,1.695625
174,207826,13581,1.697625
175,209019,13414,1.676750
176,210214,13177,1.647125
177,211408,13180,1.647500
178,212601,13197,1.649625
179,213796,13211,1.651375
180,214990,13175,1.646875
181,216183,13167,1.645875
182,217376,13367,1.670875
183,218570,13560,1.695000
184,219764,13584,1.698000
185,220958,13568,1.696000
186,222152,13573,1.696625
187,223346,13584,1.698000
188,224540,13571,1.696375
189,225733,13411,1.676375
190,226928,13184,1.648000
191,228122,13173,1.646625
192,229315,13194,1.649250
193,230509,13190,1.648750
194,231702,13181,1.647625
195,232896,13183,1.647875
196,234090,13389,1.673625
197,235283,13571,1.696375
198,236478,13535,1.691875
199,237671,13584,1.698000
200,238865,13585,1.698125
201,240059,13574,1.696750
202,241253,13577,1.697125
203,242447,13391,1.673875
204,243641,13193,1.649125
205,244835,13184,1.648000
206,246028,13181,1.647625
207,247223,13179,1.647375
208,248416,13199,1.649875
209,249610,13215,1.651875
210,250804,13360,1.670000
211,251997,13567,1.695875
212,253192,13575,1.696875
213,254385,13573,1.696625
214,255579,13568,1.696000
215,256773,13568,1.696000
216,257967,13562,1.695250
217,259161,13379,1.672375
218,260355,13195,1.649375
219,261548,13183,1.647875
220,262742,13185,1.648125
221,263936,13191,1.648875
222,265129,13182,1.647750
223,266323,13193,1.649125
224,267518,13382,1.672750
225,268711,13575,1.696875
226,269905,13566,1.695750
227,271099,13563,1.695375
228,272292,13558,1.694750
229,273486,13577,1.697125
230,274682,13605,1.700625
231,275874,13371,1.671375
232,277068,13190,1.648750
233,278262,13203,1.650375
234,279456,13188,1.648500
235,280649,13204,1.650500
236,281843,13201,1.650125
237,283037,13196,1.649500
238,284231,13400,1.675000
239,285425,13563,1.695375
240,286619,13576,1.697000
241,287812,13595,1.699375
242,289005,13562,1.695250
243,290200,13583,1.697875
244,291394,13570,1.696250
245,292588,13328,1.666000
246,293782,13174,1.646750
247,294975,13210,1.651250
248,296169,13190,1.648750
249,297362,13220,1.652500
250,298557,13191,1.648875
251,299751,13200,1.650000
252,300944,13419,1.677375
253,302138,13574,1.696750
254,303332,13559,1.694875
255,304526,13585,1.698125
256,305720,13580,1.697500
257,306913,13563,1.695375
258,308107,13575,1.696875
259,309300,13356,1.669500
260,310495,13196,1.649500
261,311689,13203,1.650375
262,312883,13221,1.652625
263,314076,13195,1.649375
264,315270,13200,1.650000
265,316463,13159,1.644875
266,317658,13428,1.678500
267,318852,13575,1.696875
268,320045,13560,1.695000
269,321239,13561,1.695125
270,322433,13555,1.694375
271,323626,13587,1.698375
272,324820,13558,1.694750
273,326015,13327,1.665875
274,327208,13191,1.648875
275,328402,13192,1.649000
276,329595,13192,1.649000
277,330790,13189,1.648625
278,331984,13188,1.648500
279,333177,13188,1.648500
280,334370,13433,1.679125
281,335564,13584,1.698000
282,336758,13551,1.693875
283,337952,13561,1.695125
284,339145,13544,1.693000
285,340339,13564,1.695500
286,341533,13577,1.697125
287,342727,13308,1.663500
288,343921,13215,1.651875
289,345115,13181,1.647625
290,346309,13196,1.649500
291,347502,13156,1.644500
292,348696,13186,1.648250
293,349891,13178,1.647250
294,351085,13459,1.682375
295,352278,13576,1.697000
296,353472,13563,1.695375
297,354665,13571,1.696375
298,355859,13555,1.694375
299,357053,13565,1.695625
300,358247,13577,1.697125
301,359441,13292,1.661500
302,360635,13196,1.649500
303,361828,13201,1.650125
304,363022,13196,1.649500
305,364216,13200,1.650000
306,365410,13193,1.649125
307,366604,13225,1.653125
308,367797,13466,1.683250
309,368991,13575,1.696875
310,370185,13589,1.698625
311,371379,13577,1.697125
312,372573,13584,1.698000
313,373767,13549,1.693625
314,374960,13581,1.697625
315,376154,13260,1.657500
316,377347,13203,1.650375
317,378542,13192,1.649000
318,379735,13178,1.647250
319,380929,13194,1.649250
320,382123,13186,1.648250
321,383317,13167,1.645875
322,384511,13499,1.687375
323,385705,13565,1.695625
324,386898,13573,1.696625
325,388092,13564,1.695500
326,389286,13587,1.698375
327,390480,13597,1.699625
328,391674,13592,1.699000
329,392867,13250,1.656250
330,394061,13215,1.651875
331,395255,13189,1.648625
332,396449,13175,1.646875
333,397643,13150,1.643750
334,398837,13184,1.648000
335,400030,13193,1.649125
336,401224,13536,1.692000
337,402418,13556,1.694500
338,403612,13564,1.695500
339,404805,13570,1.696250
340,405999,13561,1.695125
341,407193,13577,1.697125
342,408386,13588,1.698500
343,409580,13234,1.654250
344,410775,13188,1.648500
345,411968,13196,1.649500
346,413162,13188,1.648500
347,414356,13196,1.649500
348,415550,13205,1.650625
349,416744,13178,1.647250
350,417938,13550,1.693750
351,419131,13581,1.697625
352,420325,13564,1.695500
353,421519,13575,1.696875
354,422713,13579,1.697375
355,423906,13577,1.697125
356,425100,13588,1.698500
357,426294,13236,1.654500
358,427487,13167,1.645875
359,428682,13192,1.649000
360,429876,13181,1.647625
361,431069,13211,1.651375
362,432263,13204,1.650500
363,433457,13215,1.651875
364,434651,13543,1.692875
365,435845,13575,1.696875
366,437039,13535,1.691875
367,438232,13577,1.697125
368,439426,13576,1.697000
369,440620,13571,1.696375
370,441814,13569,1.696125
371,443008,13188,1.648500
372,444201,13196,1.649500
373,445395,13231,1.653875
374,446589,13186,1.648250
375,447783,13184,1.648000
376,448977,13195,1.649375
377,450171,13184,1.648000
378,451364,13578,1.697250
379,452558,13549,1.693625
380,453752,13583,1.697875
381,454946,13567,1.695875
382,456140,13563,1.695375
383,457333,13587,1.698375
384,458527,13561,1.695125
385,459721,13199,1.649875
386,460915,13207,1.650875
387,462109,13193,1.649125
388,463302,13195,1.649375
389,464496,13194,1.649250
390,465689,13192,1.649000
391,466884,13192,1.649000
392,468078,13547,1.693375
393,469271,13566,1.695750
394,470465,13553,1.694125
395,471659,13544,1.693000
396,472852,13576,1.697000
397,474046,13572,1.696500
398,475240,13590,1.698750
399,476434,13177,1.647125
400,477628,13185,1.648125
401,478821,13183,1.647875
402,480015,13216,1.652000
403,481209,13181,1.647625
404,482403,13185,1.648125
405,483597,13182,1.647750
406,484791,13560,1.695000
407,485984,13587,1.698375
408,487179,13568,1.696000
409,488372,13563,1.695375
410,489566,13551,1.693875
411,490760,13563,1.695375
412,491953,13568,1.696000
413,493147,13177,1.647125
414,494341,13217,1.652125
415,495535,13176,1.647000
416,496728,13195,1.649375
417,497922,13176,1.647000
418,499116,13198,1.649750
419,500310,13224,1.653000
420,501504,13560,1.695000
421,502697,13555,1.694375
422,503891,13586,1.698250
423,505085,13573,1.696625
424,506279,13566,1.695750
425,507473,13553,1.694125
426,508667,13548,1.693500
427,509860,13192,1.649000
428,511054,13211,1.651375
429,512248,13206,1.650750
430,513442,13204,1.650500
431,514636,13198,1.649750
432,515830,13188,1.648500
433,517023,13228,1.653500
434,518217,13555,1.694375
435,519411,13573,1.696625
436,520605,13575,1.696875
437,521799,13558,1.694750
438,522993,13568,1.696000
439,524187,13569,1.696125
440,525380,13562,1.695250
441,526574,13191,1.648875
442,527768,13190,1.648750
443,528962,13170,1.646250
444,530155,13206,1.650750
445,531349,13195,1.649375
446,532543,13183,1.647875
447,533737,13241,1.655125
448,534931,13570,1.696250
449,536125,13574,1.696750
450,537318,13552,1.694000
451,538512,13558,1.694750
452,539706,13576,1.697000
453,540900,13567,1.695875
454,542094,13516,1.689500
455,543288,13192,1.649000
456,544482,13184,1.648000
457,545675,13223,1.652875
458,546869,13202,1.650250
459,548063,13165,1.645625
460,549257,13178,1.647250
461,550450,13253,1.656625
462,551643,13574,1.696750
463,552838,13567,1.695875
464,554032,13577,1.697125
465,555226,13568,1.696000
466,556419,13569,1.696125
467,557614,13567,1.695875
468,558806,13493,1.686625
469,560001,13216,1.652000
470,561194,13182,1.647750
471,562388,13180,1.647500
472,563583,13205,1.650625
473,564776,13189,1.648625
474,565970,13201,1.650125
475,567164,13269,1.658625
476,568357,13581,1.697625
477,569551,13568,1.696000
478,570745,13570,1.696250
479,571939,13567,1.695875
480,573133,13557,1.694625
481,574326,13568,1.696000
482,575520,13447,1.680875
483,576714,13193,1.649125
484,577908,13196,1.649500
485,579102,13193,1.649125
486,580296,13194,1.649250
487,581489,13169,1.646125
488,582683,13208,1.651000
489,583877,13312,1.664000
490,585071,13576,1.697000
491,586265,13584,1.698000
492,587458,13548,1.693500
493,588652,13564,1.695500
494,589845,13564,1.695500
495,591039,13573,1.696625
496,592233,13468,1.683500
497,593427,13186,1.648250
498,594621,13196,1.649500
499,595815,13208,1.651000
500,597008,13220,1.652500
501,598203,13177,1.647125
502,599397,13199,1.649875
503,600590,13315,1.664375
504,601784,13587,1.698375
505,602977,13586,1.698250
506,604171,13562,1.695250
507,605366,13576,1.697000
508,606559,13604,1.700500
509,607753,13571,1.696375
510,608947,13442,1.680250
511,610141,13200,1.650000
512,611335,13189,1.648625
513,612528,13184,1.648000
514,613722,13191,1.648875
515,614916,13180,1.647500
516,616109,13207,1.650875
517,617303,13331,1.666375
518,618497,13555,1.694375
519,619691,13576,1.697000
520,620885,13570,1.696250
521,622078,13573,1.696625
522,623273,13586,1.698250
523,624466,13577,1.697125
524,625660,13422,1.677750
525,626854,13188,1.648500
526,628048,13196,1.649500
527,629242,13173,1.646625
528,630435,13221,1.652625
529,631629,13181,1.647625
530,632822,13191,1.648875
531,634017,13353,1.669125
532,635210,13572,1.696500
533,636404,13579,1.697375
534,637598,13557,1.694625
535,638792,13584,1.698000
536,639986,13549,1.693625
537,641180,13557,1.694625
538,642374,13421,1.677625
539,643567,13194,1.649250
540,644761,13190,1.648750
541,645954,13199,1.649875
542,647148,13180,1.647500
543,648343,13230,1.653750
544,649536,13178,1.647250
545,650730,13356,1.669500
546,651924,13568,1.696000
547,653118,13567,1.695875
