sample,timestamp_us,raw,voltage_V
0,1189,13231,1.653875
1,2383,13373,1.671625
2,3576,13308,1.663500
3,4770,13369,1.671125
4,5964,13473,1.684125
5,7158,13417,1.677125
6,8352,13498,1.687250
7,9545,13445,1.680625
8,10739,13448,1.681000
9,11933,13426,1.678250
10,13127,13380,1.672500
11,14321,13339,1.667375
12,15514,13288,1.661000
13,16708,13262,1.657750
14,17902,13335,1.666875
15,19096,13271,1.658875
16,20290,13379,1.672375
17,21484,13391,1.673875
18,22682,13420,1.677500
19,23871,13521,1.690125
20,25064,13434,1.679250
21,26258,13499,1.687375
22,27453,13413,1.676625
23,28646,13467,1.683375
24,29841,13400,1.675000
25,31034,13311,1.663875
26,32228,13368,1.671000
27,33421,13269,1.658625
28,34615,13351,1.668875
29,35809,13304,1.663000
30,37003,13357,1.669625
31,38197,13391,1.673875
32,39390,13421,1.677625
33,40585,13435,1.679375
34,41778,13496,1.687000
35,42972,13413,1.676625
36,44166,13506,1.688250
37,45359,13392,1.674000
38,46553,13385,1.673125
39,47748,13380,1.672500
40,48941,13267,1.658375
41,50135,13357,1.669625
42,51329,13202,1.650250
43,52522,13363,1.670375
44,53716,13308,1.663500
45,54910,13397,1.674625
46,56104,13469,1.683625
47,57298,13418,1.677250
48,58491,13526,1.690750
49,59685,13434,1.679250
50,60879,13465,1.683125
51,62073,13441,1.680125
52,63267,13348,1.668500
53,64461,13323,1.665375
54,65655,13287,1.660875
55,66848,13281,1.660125
56,68042,13329,1.666125
57,69236,13290,1.661250
58,70430,13367,1.670875
59,71624,13381,1.672625
60,72817,13387,1.673375
61,74011,13533,1.691625
62,75205,13418,1.677250
63,76399,13549,1.693625
64,77593,13419,1.677375
65,78787,13456,1.682000
66,79980,13375,1.671875
67,81174,13285,1.660625
68,82368,13337,1.667125
69,83562,13251,1.656375
70,84755,13343,1.667875
71,85949,13291,1.661375
72,87143,13377,1.672125
73,88337,13384,1.673000
74,89531,13408,1.676000
75,90724,13471,1.683875
76,91918,13414,1.676750
77,93112,13471,1.683875
78,94305,13470,1.683750
79,95500,13422,1.677750
80,96694,13372,1.671500
81,97887,13364,1.670500
82,99081,13267,1.658375
83,100274,13353,1.669125
84,101469,13235,1.654375
85,102663,13358,1.669750
86,103856,13358,1.669750
87,105050,13379,1.672375
88,106244,13438,1.679750
89,107438,13434,1.679250
90,108632,13540,1.692500
91,109826,13422,1.677750
92,111019,13506,1.688250
93,112213,13448,1.681000
94,113407,13366,1.670750
95,114600,13341,1.667625
96,115795,13274,1.659250
97,116989,13306,1.663250
98,118182,13293,1.661625
99,119376,13316,1.664500
100,120570,13372,1.671500
101,121763,13385,1.673125
102,122958,13405,1.675625
103,124151,13511,1.688875
104,125345,13432,1.679000
105,126539,13539,1.692375
106,127733,13410,1.676250
107,128926,13432,1.679000
108,130120,13362,1.670250
109,131314,13304,1.663000
110,132508,13362,1.670250
111,133702,13234,1.654250
112,134896,13365,1.670625
113,136090,13289,1.661125
114,137283,13386,1.673250
115,138477,13401,1.675125
116,139671,13422,1.677750
117,140865,13498,1.687250
118,142059,13480,1.685000
119,143252,13453,1.681625
120,144446,13453,1.681625
121,145639,13393,1.674125
122,146834,13376,1.672000
123,148027,13334,1.666750
124,149221,13276,1.659500
125,150415,13306,1.663250
126,151608,13252,1.656500
127,152802,13341,1.667625
128,153997,13336,1.667000
129,155190,13393,1.674125
130,156384,13468,1.683500
131,157578,13397,1.674625
132,158772,13538,1.692250
133,159966,13411,1.676375
134,161160,13479,1.684875
135,162353,13404,1.675500
136,163547,13344,1.668000
137,164740,13340,1.667500
138,165935,13257,1.657125
139,167129,13342,1.667750
140,168322,13289,1.661125
141,169516,13310,1.663750
142,170709,13360,1.670000
143,171903,13401,1.675125
144,173097,13418,1.677250
145,174292,13473,1.684125
146,175485,13440,1.680000
147,176682,13550,1.693750
148,177873,13410,1.676250
149,179067,13392,1.674000
150,180260,13407,1.675875
151,181454,13269,1.658625
152,182648,13357,1.669625
153,183842,13234,1.654250
154,185035,13340,1.667500
155,186230,13276,1.659500
156,187423,13353,1.669125
157,188617,13408,1.676000
158,189811,13407,1.675875
159,191005,13523,1.690375
160,192199,13439,1.679875
161,193393,13514,1.689250
162,194586,13421,1.677625
163,195780,13427,1.678375
164,196974,13366,1.670750
165,198167,13318,1.664750
