sample,timestamp_us,raw,voltage_V
0,7,13632,1.704000
1,324,13424,1.678000
2,641,13424,1.678000
3,958,13392,1.674000
4,1275,13360,1.670000
5,1591,13392,1.674000
6,1908,13440,1.680000
7,2225,13328,1.666000
8,2542,13360,1.670000
9,2859,13440,1.680000
10,3176,13344,1.668000
11,3493,13424,1.678000
12,3810,13424,1.678000
13,4126,13408,1.676000
14,4444,13360,1.670000
15,4760,13424,1.678000
16,5076,13392,1.674000
17,5394,13424,1.678000
18,5710,13392,1.674000
19,6028,13408,1.676000
20,6345,13472,1.684000
21,6661,13424,1.678000
22,6978,13392,1.674000
23,7295,13440,1.680000
24,7612,13328,1.666000
25,7929,13424,1.678000
26,8246,13440,1.680000
27,8562,13424,1.678000
28,8879,13376,1.672000
29,9196,13408,1.676000
30,9513,13504,1.688000
31,9830,13408,1.676000
32,10146,13488,1.686000
33,10464,13408,1.676000
34,10780,13440,1.680000
35,11098,13472,1.684000
36,11414,13392,1.674000
37,11731,13440,1.680000
38,12048,13376,1.672000
39,12364,13488,1.686000
40,12682,13456,1.682000
41,12998,13440,1.680000
42,13315,13424,1.678000
43,13632,13296,1.662000
44,13949,13456,1.682000
45,14266,13376,1.672000
46,14583,13424,1.678000
47,14900,13424,1.678000
48,15217,13456,1.682000
49,15533,13424,1.678000
50,15850,13472,1.684000
51,16167,13360,1.670000
52,16484,13440,1.680000
53,16801,13440,1.680000
54,17117,13408,1.676000
55,17434,13408,1.676000
56,17751,13536,1.692000
57,18068,13440,1.680000
58,18385,13296,1.662000
59,18702,13328,1.666000
60,19019,13408,1.676000
61,19336,13408,1.676000
62,19652,13488,1.686000
63,19970,13344,1.668000
64,20286,13408,1.676000
65,20603,13312,1.664000
66,20920,13360,1.670000
67,21237,13424,1.678000
68,21554,13440,1.680000
69,21870,13408,1.676000
70,22188,13376,1.672000
71,22505,13552,1.694000
72,22821,13408,1.676000
73,23138,13424,1.678000
74,23455,13408,1.676000
75,23771,13360,1.670000
76,24089,13392,1.674000
77,24406,13408,1.676000
78,24722,13344,1.668000
79,25039,13328,1.666000
80,25356,13312,1.664000
81,25673,13440,1.680000
82,25990,13360,1.670000
83,26306,13440,1.680000
84,26624,13360,1.670000
85,26940,13488,1.686000
86,27257,13440,1.680000
87,27574,13344,1.668000
88,27891,13456,1.682000
89,28208,13408,1.676000
90,28525,13456,1.682000
91,28841,13424,1.678000
92,29159,13440,1.680000
93,29475,13440,1.680000
94,29792,13424,1.678000
95,30109,13392,1.674000
96,30426,13408,1.676000
97,30743,13440,1.680000
98,31060,13344,1.668000
99,31377,13456,1.682000
100,31693,13392,1.674000
101,32010,13392,1.674000
102,32327,13456,1.682000
103,32644,13408,1.676000
104,32961,13440,1.680000
105,33277,13408,1.676000
106,33595,13376,1.672000
107,33912,13424,1.678000
108,34229,13440,1.680000
109,34545,13456,1.682000
110,34861,13360,1.670000
111,35179,13392,1.674000
112,35495,13360,1.670000
113,35813,13392,1.674000
114,36129,13344,1.668000
115,36446,13296,1.662000
116,36763,13392,1.674000
117,37080,13392,1.674000
118,37397,13360,1.670000
119,37713,13408,1.676000
120,38030,13376,1.672000
121,38347,13424,1.678000
122,38664,13360,1.670000
123,38980,13376,1.672000
124,39298,13376,1.672000
125,39615,13392,1.674000
126,39931,13392,1.674000
127,40249,13408,1.676000
128,40565,13376,1.672000
129,40882,13424,1.678000
130,41199,13424,1.678000
131,41516,13424,1.678000
132,41833,13440,1.680000
133,42150,13408,1.676000
134,42467,13376,1.672000
135,42783,13424,1.678000
136,43100,13408,1.676000
137,43417,13488,1.686000
138,43734,13536,1.692000
139,44050,13408,1.676000
140,44368,13440,1.680000
141,44688,13440,1.680000
142,45002,13408,1.676000
143,45319,13456,1.682000
144,45635,13440,1.680000
145,45952,13456,1.682000
146,46269,13472,1.684000
147,46585,13392,1.674000
148,46902,13408,1.676000
149,47219,13488,1.686000
150,47537,13408,1.676000
151,47853,13376,1.672000
152,48170,13408,1.676000
153,48487,13376,1.672000
154,48804,13408,1.676000
155,49120,13408,1.676000
156,49438,13408,1.676000
157,49754,13440,1.680000
158,50071,13360,1.670000
159,50387,13408,1.676000
160,50705,13424,1.678000
161,51022,13408,1.676000
162,51339,13424,1.678000
163,51655,13408,1.676000
164,51972,13296,1.662000
165,52289,13456,1.682000
166,52606,13392,1.674000
167,52923,13328,1.666000
168,53240,13344,1.668000
169,53556,13392,1.674000
170,53874,13392,1.674000
171,54191,13376,1.672000
172,54507,13456,1.682000
173,54824,13376,1.672000
174,55140,13440,1.680000
175,55458,13424,1.678000
