sample,timestamp_us,raw,voltage_V
0,199,13408,1.676000
1,515,13408,1.676000
2,833,13440,1.680000
3,1149,13408,1.676000
4,1466,13488,1.686000
5,1782,13440,1.680000
6,2100,13488,1.686000
7,2416,13360,1.670000
8,2733,13376,1.672000
9,3051,13424,1.678000
10,3367,13344,1.668000
11,3686,13424,1.678000
12,4001,13408,1.676000
13,4318,13392,1.674000
14,4635,13440,1.680000
15,4952,13424,1.678000
16,5268,13504,1.688000
17,5585,13408,1.676000
18,5902,13504,1.688000
19,6219,13392,1.674000
20,6536,13424,1.678000
21,6853,13360,1.670000
22,7169,13424,1.678000
23,7487,13440,1.680000
24,7803,13456,1.682000
25,8120,13328,1.666000
26,8436,13376,1.672000
27,8754,13376,1.672000
28,9070,13408,1.676000
29,9387,13456,1.682000
30,9705,13376,1.672000
31,10021,13408,1.676000
32,10338,13312,1.664000
33,10655,13392,1.674000
34,10972,13376,1.672000
35,11289,13360,1.670000
36,11605,13408,1.676000
37,11923,13392,1.674000
38,12240,13408,1.676000
39,12556,13392,1.674000
40,12873,13360,1.670000
41,13190,13360,1.670000
42,13507,13392,1.674000
43,13823,13472,1.684000
44,14141,13344,1.668000
45,14458,13296,1.662000
46,14774,13440,1.680000
47,15091,13408,1.676000
48,15408,13424,1.678000
49,15725,13376,1.672000
50,16041,13424,1.678000
51,16358,13440,1.680000
52,16676,13392,1.674000
53,16992,13392,1.674000
54,17309,13376,1.672000
55,17626,13360,1.670000
56,17942,13408,1.676000
57,18260,13392,1.674000
58,18576,13424,1.678000
59,18894,13360,1.670000
60,19210,13440,1.680000
61,19527,13440,1.680000
62,19844,13472,1.684000
63,20160,13456,1.682000
64,20478,13456,1.682000
65,20795,13344,1.668000
66,21111,13392,1.674000
67,21428,13440,1.680000
68,21744,13408,1.676000
69,22062,13456,1.682000
70,22379,13408,1.676000
71,22696,13424,1.678000
72,23012,13424,1.678000
73,23329,13376,1.672000
74,23646,13472,1.684000
75,23963,13392,1.674000
76,24280,13376,1.672000
77,24597,13392,1.674000
78,24914,13376,1.672000
79,25231,13392,1.674000
80,25547,13424,1.678000
81,25864,13376,1.672000
82,26181,13344,1.668000
83,26498,13376,1.672000
84,26815,13392,1.674000
85,27131,13392,1.674000
86,27449,13360,1.670000
87,27765,13360,1.670000
88,28082,13424,1.678000
89,28399,13360,1.670000
90,28716,13376,1.672000
91,29033,13392,1.674000
92,29350,13392,1.674000
93,29666,13392,1.674000
94,29983,13328,1.666000
95,30300,13376,1.672000
96,30616,13360,1.670000
97,30934,13328,1.666000
98,31251,13296,1.662000
99,31567,13376,1.672000
100,31884,13360,1.670000
101,32201,13424,1.678000
102,32518,13408,1.676000
103,32835,13392,1.674000
104,33152,13424,1.678000
105,33469,13440,1.680000
106,33786,13424,1.678000
107,34102,13440,1.680000
108,34419,13424,1.678000
109,34736,13472,1.684000
110,35053,13424,1.678000
111,35370,13392,1.674000
112,35686,13440,1.680000
113,36003,13456,1.682000
114,36321,13456,1.682000
115,36637,13424,1.678000
116,36954,13376,1.672000
117,37271,13408,1.676000
118,37588,13392,1.674000
119,37905,13376,1.672000
120,38222,13456,1.682000
121,38538,13408,1.676000
122,38855,13360,1.670000
123,39172,13424,1.678000
124,39489,13408,1.676000
125,39806,13408,1.676000
126,40122,13360,1.670000
127,40440,13456,1.682000
128,40757,13408,1.676000
129,41073,13392,1.674000
130,41390,13392,1.674000
131,41707,13392,1.674000
132,42024,13440,1.680000
133,42341,13360,1.670000
134,42657,13360,1.670000
135,42975,13312,1.664000
136,43291,13376,1.672000
137,43608,13376,1.672000
138,43924,13344,1.668000
139,44242,13376,1.672000
140,44559,13376,1.672000
141,44875,13360,1.670000
142,45192,13392,1.674000
143,45509,13312,1.664000
144,45827,13376,1.672000
145,46143,13376,1.672000
146,46460,13376,1.672000
147,46777,13424,1.678000
148,47094,13392,1.674000
149,47411,13424,1.678000
150,47727,13408,1.676000
151,48044,13424,1.678000
152,48361,13392,1.674000
153,48678,13440,1.680000
154,48995,13344,1.668000
155,49311,13408,1.676000
156,49629,13408,1.676000
157,49945,13408,1.676000
158,50262,13376,1.672000
159,50579,13424,1.678000
160,50896,13424,1.678000
161,51213,13488,1.686000
162,51530,13376,1.672000
163,51846,13456,1.682000
164,52164,13424,1.678000
165,52480,13392,1.674000
166,52797,13408,1.676000
167,53114,13360,1.670000
168,53431,13440,1.680000
169,53748,13392,1.674000
170,54064,13424,1.678000
171,54382,13392,1.674000
172,54698,13408,1.676000
173,55015,13344,1.668000
174,55332,13424,1.678000
175,55648,13488,1.686000
176,55966,13392,1.674000
177,56283,13408,1.676000
178,56599,13360,1.670000
179,56916,13392,1.674000
180,57233,13440,1.680000
181,57550,13408,1.676000
182,57867,13440,1.680000
183,58184,13376,1.672000
184,58501,13440,1.680000
185,58817,13344,1.668000
186,59134,13440,1.680000
187,59451,13376,1.672000
188,59768,13376,1.672000
189,60085,13392,1.674000
190,60402,13360,1.670000
191,60718,13408,1.676000
192,61035,13344,1.668000
193,61353,13376,1.672000
194,61669,13312,1.664000
195,61986,13392,1.674000
196,62303,13328,1.666000
197,62620,13376,1.672000
198,62936,13392,1.674000
199,63253,13344,1.668000
200,63570,13376,1.672000
201,63888,13392,1.674000
202,64204,13392,1.674000
203,64521,13408,1.676000
204,64838,13296,1.662000
205,65154,13376,1.672000
206,65471,13424,1.678000
207,65788,13408,1.676000
208,66105,13392,1.674000
209,66422,13440,1.680000
210,66739,13376,1.672000
211,67056,13488,1.686000
212,67373,13328,1.666000
213,67689,13376,1.672000
214,68006,13344,1.668000
215,68323,13376,1.672000
216,68640,13440,1.680000
217,68957,13392,1.674000
218,69274,13392,1.674000
219,69590,13408,1.676000
220,69908,13328,1.666000
221,70224,13360,1.670000
222,70541,13312,1.664000
223,70858,13440,1.680000
224,71174,13424,1.678000
225,71492,13440,1.680000
226,71809,13440,1.680000
227,72125,13360,1.670000
228,72443,13376,1.672000
229,72759,13376,1.672000
230,73076,13360,1.670000
231,73393,13424,1.678000
