sample,timestamp_us,raw,voltage_V
0,1109,13435,1.679375
1,2304,13442,1.680250
2,3498,13424,1.678000
3,4691,13449,1.681125
4,5885,13430,1.678750
5,7079,13439,1.679875
6,8273,13412,1.676500
7,9467,13417,1.677125
8,10660,13414,1.676750
9,11854,13358,1.669750
10,13049,13375,1.671875
11,14242,13395,1.674375
12,15436,13421,1.677625
13,16629,13426,1.678250
14,17824,13441,1.680125
15,19018,13461,1.682625
16,20211,13413,1.676625
17,21405,13452,1.681500
18,22598,13454,1.681750
19,23792,13423,1.677875
20,24986,13418,1.677250
21,26180,13409,1.676125
22,27374,13392,1.674000
23,28568,13400,1.675000
24,29761,13399,1.674875
25,30955,13394,1.674250
26,32149,13416,1.677000
27,33343,13420,1.677500
28,34537,13412,1.676500
29,35730,13422,1.677750
30,36924,13452,1.681500
31,38118,13453,1.681625
32,39312,13433,1.679125
33,40506,13428,1.678500
34,41700,13405,1.675625
35,42894,13407,1.675875
36,44087,13383,1.672875
37,45282,13415,1.676875
38,46475,13398,1.674750
39,47669,13403,1.675375
40,48863,13415,1.676875
41,50057,13443,1.680375
42,51251,13429,1.678625
43,52444,13442,1.680250
44,53637,13464,1.683000
45,54832,13429,1.678625
46,56026,13451,1.681375
47,57220,13417,1.677125
48,58414,13423,1.677875
49,59607,13399,1.674875
50,60801,13401,1.675125
51,61995,13384,1.673000
52,63189,13381,1.672625
53,64383,13399,1.674875
54,65576,13423,1.677875
55,66770,13395,1.674375
56,67964,13440,1.680000
57,69158,13455,1.681875
58,70351,13455,1.681875
59,71545,13445,1.680625
60,72739,13418,1.677250
61,73933,13427,1.678375
62,75127,13406,1.675750
63,76320,13412,1.676500
64,77515,13371,1.671375
65,78708,13394,1.674250
66,79902,13395,1.674375
67,81096,13420,1.677500
68,82290,13421,1.677625
69,83484,13431,1.678875
70,84677,13434,1.679250
71,85871,13452,1.681500
72,87065,13448,1.681000
73,88259,13444,1.680500
74,89453,13446,1.680750
75,90647,13424,1.678000
76,91840,13400,1.675000
77,93034,13369,1.671125
78,94228,13404,1.675500
79,95422,13384,1.673000
80,96616,13390,1.673750
81,97809,13399,1.674875
82,99003,13390,1.673750
83,100197,13420,1.677500
84,101391,13434,1.679250
85,102584,13444,1.680500
86,103778,13436,1.679500
87,104972,13450,1.681250
88,106165,13428,1.678500
89,107359,13431,1.678875
90,108554,13435,1.679375
91,109748,13401,1.675125
92,110941,13387,1.673375
93,112134,13383,1.672875
94,113328,13423,1.677875
95,114522,13383,1.672875
96,115716,13419,1.677375
97,116910,13409,1.676125
98,118104,13449,1.681125
99,119298,13442,1.680250
100,120491,13457,1.682125
101,121685,13438,1.679750
102,122880,13428,1.678500
103,124073,13421,1.677625
104,125267,13398,1.674750
105,126461,13425,1.678125
106,127655,13391,1.673875
107,128848,13398,1.674750
108,130042,13393,1.674125
109,131236,13410,1.676250
110,132430,13422,1.677750
111,133624,13429,1.678625
112,134817,13454,1.681750
113,136011,13435,1.679375
114,137205,13440,1.680000
115,138399,13426,1.678250
116,139593,13417,1.677125
117,140787,13412,1.676500
118,141980,13414,1.676750
119,143174,13431,1.678875
120,144368,13407,1.675875
121,145562,13411,1.676375
122,146755,13409,1.676125
123,147950,13419,1.677375
124,149143,13398,1.674750
125,150337,13446,1.680750
126,151531,13454,1.681750
127,152724,13438,1.679750
128,153918,13449,1.681125
129,155112,13445,1.680625
130,156306,13424,1.678000
131,157500,13426,1.678250
132,158694,13401,1.675125
133,159887,13408,1.676000
134,161081,13400,1.675000
135,162275,13395,1.674375
136,163469,13371,1.671375
137,164663,13423,1.677875
138,165857,13403,1.675375
139,167050,13441,1.680125
140,168244,13447,1.680875
141,169437,13430,1.678750
142,170631,13446,1.680750
143,171826,13427,1.678375
144,173019,13440,1.680000
145,174214,13429,1.678625
146,175407,13415,1.676875
147,176601,13410,1.676250
148,177795,13373,1.671625
149,178989,13390,1.673750
150,180182,13394,1.674250
151,181377,13401,1.675125
152,182570,13444,1.680500
153,183763,13417,1.677125
154,184958,13437,1.679625
155,186152,13427,1.678375
156,187346,13432,1.679000
157,188539,13420,1.677500
158,189733,13439,1.679875
159,190927,13430,1.678750
160,192120,13401,1.675125
161,193314,13401,1.675125
162,194508,13371,1.671375
163,195702,13399,1.674875
164,196896,13406,1.675750
165,198090,13394,1.674250
166,199283,13403,1.675375
167,200477,13421,1.677625
168,201671,13431,1.678875
169,202865,13462,1.682750
170,204059,13441,1.680125
171,205253,13431,1.678875
172,206446,13419,1.677375
173,207639,13425,1.678125
174,208833,13413,1.676625
175,210028,13422,1.677750
176,211221,13396,1.674500
177,212415,13386,1.673250
178,213609,13387,1.673375
179,214803,13385,1.673125
180,215997,13386,1.673250
181,217190,13433,1.679125
182,218384,13428,1.678500
183,219579,13443,1.680375
184,220772,13448,1.681000
185,221965,13451,1.681375
186,223160,13439,1.679875
187,224353,13432,1.679000
188,225547,13382,1.672750
189,226741,13411,1.676375
190,227935,13418,1.677250
191,229129,13399,1.674875
192,230323,13390,1.673750
193,231516,13400,1.675000
194,232710,13428,1.678500
195,233904,13406,1.675750
196,235098,13461,1.682625
197,236291,13441,1.680125
198,237485,13442,1.680250
199,238682,13433,1.679125
200,239873,13431,1.678875
201,241067,13445,1.680625
202,242261,13419,1.677375
