sample,timestamp_us,raw,voltage_V
0,271,13037,1.629625
1,1464,13042,1.630250
2,2659,13114,1.639250
3,3853,13238,1.654750
4,5046,13439,1.679875
5,6240,13569,1.696125
6,7434,13700,1.712500
7,8628,13749,1.718625
8,9821,13737,1.717125
9,11016,13665,1.708125
10,12209,13520,1.690000
11,13403,13365,1.670625
12,14597,13213,1.651625
13,15791,13076,1.634500
14,16985,13028,1.628500
15,18179,13033,1.629125
16,19372,13115,1.639375
17,20566,13245,1.655625
18,21760,13420,1.677500
19,22953,13560,1.695000
20,24148,13724,1.715500
21,25341,13768,1.721000
22,26535,13776,1.722000
23,27728,13662,1.707750
24,28922,13533,1.691625
25,30116,13389,1.673625
26,31310,13196,1.649500
27,32504,13104,1.638000
28,33698,13022,1.627750
29,34892,13043,1.630375
30,36085,13123,1.640375
31,37280,13257,1.657125
32,38473,13436,1.679500
33,39667,13585,1.698125
34,40861,13711,1.713875
35,42055,13780,1.722500
36,43249,13745,1.718125
37,44442,13681,1.710125
38,45635,13533,1.691625
39,46830,13365,1.670625
40,48024,13189,1.648625
41,49218,13091,1.636375
42,50411,13020,1.627500
43,51605,13041,1.630125
44,52799,13125,1.640625
45,53993,13256,1.657000
46,55187,13463,1.682875
47,56381,13576,1.697000
48,57574,13705,1.713125
49,58768,13758,1.719750
50,59962,13763,1.720375
51,61155,13680,1.710000
52,62349,13532,1.691500
53,63543,13353,1.669125
54,64737,13197,1.649625
55,65931,13077,1.634625
56,67125,13024,1.628000
57,68319,13056,1.632000
58,69512,13138,1.642250
59,70706,13278,1.659750
60,71900,13431,1.678875
61,73093,13601,1.700125
62,74287,13692,1.711500
63,75481,13752,1.719000
64,76674,13758,1.719750
65,77869,13658,1.707250
66,79063,13512,1.689000
67,80257,13337,1.667125
68,81450,13225,1.653125
69,82644,13078,1.634750
70,83838,13018,1.627250
71,85031,13036,1.629500
72,86226,13124,1.640500
73,87420,13274,1.659250
74,88614,13431,1.678875
75,89807,13598,1.699750
76,91000,13727,1.715875
77,92195,13772,1.721500
78,93389,13728,1.716000
79,94583,13661,1.707625
80,95776,13528,1.691000
81,96970,13340,1.667500
82,98164,13199,1.649875
83,99357,13070,1.633750
84,100551,13026,1.628250
85,101745,13068,1.633500
86,102938,13139,1.642375
87,104133,13275,1.659375
88,105327,13434,1.679250
89,106521,13604,1.700500
90,107715,13723,1.715375
91,108908,13762,1.720250
92,110102,13721,1.715125
93,111296,13650,1.706250
94,112489,13500,1.687500
95,113683,13310,1.663750
96,114877,13171,1.646375
97,116071,13081,1.635125
98,117265,13020,1.627500
99,118458,13035,1.629375
100,119652,13135,1.641875
101,120846,13267,1.658375
102,122039,13458,1.682250
103,123234,13616,1.702000
104,124427,13725,1.715625
105,125621,13764,1.720500
106,126816,13750,1.718750
107,128009,13641,1.705125
108,129202,13486,1.685750
109,130397,13334,1.666750
110,131590,13167,1.645875
111,132784,13077,1.634625
112,133978,13031,1.628875
113,135172,13067,1.633375
114,136365,13164,1.645500
115,137559,13293,1.661625
116,138753,13480,1.685000
117,139947,13614,1.701750
118,141141,13711,1.713875
119,142335,13771,1.721375
120,143529,13731,1.716375
121,144722,13642,1.705250
122,145916,13499,1.687375
123,147110,13339,1.667375
124,148304,13171,1.646375
125,149498,13040,1.630000
126,150691,13027,1.628375
127,151885,13036,1.629500
128,153079,13149,1.643625
129,154273,13294,1.661750
130,155467,13479,1.684875
131,156661,13619,1.702375
132,157854,13739,1.717375
133,159049,13794,1.724250
134,160242,13741,1.717625
135,161436,13626,1.703250
136,162630,13502,1.687750
137,163823,13328,1.666000
138,165017,13177,1.647125
139,166211,13065,1.633125
140,167405,13011,1.626375
141,168599,13059,1.632375
142,169792,13163,1.645375
143,170986,13337,1.667125
144,172180,13473,1.684125
145,173374,13625,1.703125
146,174568,13735,1.716875
147,175762,13763,1.720375
148,176955,13744,1.718000
149,178149,13621,1.702625
150,179343,13439,1.679875
151,180537,13323,1.665375
152,181731,13142,1.642750
153,182925,13069,1.633625
154,184118,13014,1.626750
155,185312,13059,1.632375
156,186505,13174,1.646750
157,187700,13318,1.664750
158,188894,13479,1.684875
159,190087,13618,1.702250
160,191281,13754,1.719250
161,192475,13789,1.723625
162,193669,13720,1.715000
163,194862,13616,1.702000
164,196056,13489,1.686125
165,197250,13336,1.667000
166,198444,13149,1.643625
167,199637,13057,1.632125
168,200832,13030,1.628750
169,202026,13075,1.634375
170,203219,13173,1.646625
171,204413,13327,1.665875
172,205607,13490,1.686250
173,206801,13634,1.704250
174,207995,13718,1.714750
175,209188,13777,1.722125
176,210382,13715,1.714375
177,211576,13615,1.701875
178,212770,13472,1.684000
179,213964,13313,1.664125
180,215157,13175,1.646875
181,216351,13041,1.630125
182,217545,13026,1.628250
183,218739,13060,1.632500
184,219933,13193,1.649125
185,221127,13329,1.666125
186,222320,13483,1.685375
187,223514,13650,1.706250
188,224708,13716,1.714500
189,225902,13758,1.719750
190,227095,13715,1.714375
191,228289,13629,1.703625
192,229483,13484,1.685500
193,230681,13270,1.658750
194,231870,13148,1.643500
195,233065,13036,1.629500
196,234258,13032,1.629000
197,235452,13081,1.635125
198,236646,13188,1.648500
199,237839,13316,1.664500
200,239033,13519,1.689875
201,240228,13673,1.709125
202,241421,13738,1.717250
203,242615,13762,1.720250
204,243809,13725,1.715625
205,245003,13605,1.700625
206,246196,13456,1.682000
207,247390,13285,1.660625
208,248584,13134,1.641750
209,249778,13045,1.630625
210,250971,13008,1.626000
211,252166,13059,1.632375
212,253359,13191,1.648875
213,254553,13359,1.669875
214,255747,13524,1.690500
215,256940,13642,1.705250
216,258135,13756,1.719500
217,259328,13787,1.723375
218,260522,13706,1.713250
219,261716,13597,1.699625
220,262910,13449,1.681125
221,264103,13271,1.658875
222,265297,13144,1.643000
223,266491,13046,1.630750
224,267685,13022,1.627750
225,268879,13070,1.633750
226,270073,13191,1.648875
227,271267,13351,1.668875
228,272461,13506,1.688250
229,273654,13654,1.706750
230,274848,13738,1.717250
231,276042,13772,1.721500
232,277236,13725,1.715625
233,278430,13608,1.701000
234,279623,13442,1.680250
235,280817,13273,1.659125
236,282011,13131,1.641375
237,283205,13046,1.630750
238,284399,13018,1.627250
239,285593,13063,1.632875
240,286786,13199,1.649875
241,287980,13347,1.668375
242,289173,13533,1.691625
243,290368,13653,1.706625
244,291561,13750,1.718750
245,292755,13775,1.721875
246,293949,13709,1.713625
247,295143,13605,1.700625
248,296336,13449,1.681125
249,297530,13278,1.659750
250,298724,13128,1.641000
251,299918,13055,1.631875
252,301112,13018,1.627250
253,302306,13075,1.634375
254,303500,13212,1.651500
255,304693,13353,1.669125
256,305887,13506,1.688250
257,307081,13668,1.708500
258,308274,13752,1.719000
259,309469,13777,1.722125
260,310663,13720,1.715000
261,311856,13591,1.698875
262,313050,13425,1.678125
263,314244,13269,1.658625
264,315437,13124,1.640500
265,316632,13046,1.630750
266,317826,13030,1.628750
267,319019,13087,1.635875
268,320213,13209,1.651125
269,321407,13378,1.672250
270,322601,13544,1.693000
271,323795,13654,1.706750
272,324988,13760,1.720000
273,326182,13766,1.720750
274,327376,13677,1.709625
275,328570,13582,1.697750
276,329764,13439,1.679875
277,330958,13254,1.656750
278,332151,13138,1.642250
279,333345,13055,1.631875
280,334538,13032,1.629000
281,335732,13101,1.637625
