sample,timestamp_us,raw,voltage_V
0,1106,13422,1.677750
1,2300,13965,1.745625
2,3494,14510,1.813750
3,4688,15037,1.879625
4,5881,14938,1.867250
5,7075,14433,1.804125
6,8269,13856,1.732000
7,9463,13327,1.665875
8,10657,12782,1.597750
9,11850,12221,1.527625
10,13044,11691,1.461375
11,14238,11814,1.476750
12,15432,12352,1.544000
13,16626,12902,1.612750
14,17820,13462,1.682750
15,19013,13959,1.744875
16,20206,14511,1.813875
17,21401,15037,1.879625
18,22595,14919,1.864875
19,23789,14381,1.797625
20,24982,13832,1.729000
21,26176,13298,1.662250
22,27370,12758,1.594750
23,28564,12215,1.526875
24,29758,11689,1.461125
25,30952,11843,1.480375
26,32145,12379,1.547375
27,33339,12940,1.617500
28,34533,13462,1.682750
29,35727,13989,1.748625
30,36920,14576,1.822000
31,38114,15080,1.885000
32,39308,14890,1.861250
33,40502,14352,1.794000
34,41696,13810,1.726250
35,42890,13266,1.658250
36,44083,12740,1.592500
37,45277,12189,1.523625
38,46471,11662,1.457750
39,47664,11858,1.482250
40,48859,12411,1.551375
41,50053,12938,1.617250
42,51246,13487,1.685875
43,52440,14034,1.754250
44,53634,14552,1.819000
45,54828,15098,1.887250
46,56022,14903,1.862875
47,57215,14336,1.792000
48,58409,13797,1.724625
49,59602,13237,1.654625
50,60797,12713,1.589125
51,61991,12156,1.519500
52,63184,11662,1.457750
53,64378,11886,1.485750
54,65572,12436,1.554500
55,66766,12959,1.619875
56,67960,13519,1.689875
57,69154,14039,1.754875
58,70347,14588,1.823500
59,71541,15117,1.889625
60,72735,14857,1.857125
61,73929,14280,1.785000
62,75123,13772,1.721500
63,76317,13227,1.653375
64,77510,12690,1.586250
65,78704,12144,1.518000
66,79898,11656,1.457000
67,81092,11916,1.489500
68,82286,12470,1.558750
69,83479,12983,1.622875
70,84673,13518,1.689750
71,85867,14089,1.761125
72,87061,14625,1.828125
73,88254,15122,1.890250
74,89448,14838,1.854750
75,90642,14259,1.782375
76,91836,13765,1.720625
77,93030,13201,1.650125
78,94223,12668,1.583500
79,95417,12134,1.516750
80,96611,11641,1.455125
81,97804,11901,1.487625
82,98998,12462,1.557750
83,100193,12999,1.624875
84,101386,13581,1.697625
85,102580,14074,1.759250
86,103774,14624,1.828000
87,104968,15130,1.891250
88,106162,14806,1.850750
89,107356,14248,1.781000
90,108549,13731,1.716375
91,109743,13175,1.646875
92,110937,12649,1.581125
93,112130,12107,1.513375
94,113324,11619,1.452375
95,114518,11939,1.492375
96,115712,12483,1.560375
97,116905,13038,1.629750
98,118099,13567,1.695875
99,119294,14120,1.765000
100,120487,14674,1.834250
101,121684,15136,1.892000
102,122875,14798,1.849750
103,124069,14258,1.782250
104,125263,13709,1.713625
105,126457,13200,1.650000
106,127650,12613,1.576625
107,128844,12079,1.509875
108,130038,11625,1.453125
109,131232,11973,1.496625
110,132426,12501,1.562625
111,133619,13047,1.630875
112,134813,13588,1.698500
113,136007,14126,1.765750
114,137201,14663,1.832875
115,138395,15129,1.891125
116,139589,14790,1.848750
117,140782,14232,1.779000
118,141976,13710,1.713750
119,143170,13148,1.643500
120,144364,12605,1.575625
121,145558,12060,1.507500
122,146751,11623,1.452875
123,147945,11973,1.496625
124,149139,12527,1.565875
125,150332,13063,1.632875
126,151527,13605,1.700625
127,152720,14158,1.769750
128,153914,14687,1.835875
129,155108,15124,1.890500
130,156302,14731,1.841375
